 ,Area,Mean,Min,Max,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,8.179E-5,102.732,0.000,165,0.043,0.008,0.073,0.037,0.002,0.011,0.014,0.013,0.008,61.437,0.193,0.014,0.008,110,-0.542,-0.673,100,1005850.000,0.042,0.016,78.335,0.009,1.587,0.630,0.774
2,2.909E-5,137.150,61.000,165,0.144,0.008,0.051,0.140,0.003,0.008,0.010,0.008,0.005,77.594,0.143,0.012,0.004,142,-1.014,0.604,100,477558.001,0.141,0.012,50.774,0.007,1.829,0.547,0.502
3,5.726E-5,124.088,51.000,165,0.275,0.009,0.057,0.270,0.005,0.010,0.011,0.010,0.008,108.633,0.218,0.011,0.007,130,-0.421,-1.066,100,850496.000,0.272,0.005,119.100,0.008,1.287,0.777,0.789
4,2.288E-5,134.740,63.000,165,0.078,0.009,0.034,0.075,0.006,0.007,0.006,0.007,0.004,32.963,0.256,0.009,0.003,139,-0.591,-0.563,100,369054.000,0.075,0.012,41.241,0.005,1.664,0.601,0.711
5,2.271E-5,138.815,57.000,165,0.016,0.008,0.045,0.012,0.006,0.010,0.005,0.009,0.003,176.545,0.139,0.010,0.003,144,-1.104,0.744,100,377437.000,0.012,0.007,176.486,0.005,2.900,0.345,0.634
6,2.636E-5,97.281,0.000,165,0.255,0.011,0.031,0.252,0.008,0.006,0.007,0.006,0.005,66.469,0.340,0.007,0.003,98,-0.287,-1.066,100,306922.000,0.254,0.015,54.130,0.006,1.152,0.868,0.835
7,6.843E-5,134.284,77.000,165,0.367,0.014,0.095,0.359,0.009,0.015,0.009,0.012,0.007,163.090,0.096,0.015,0.009,138,-0.350,-1.130,100,1099922.999,0.359,0.011,171.870,0.008,1.741,0.574,0.712
8,2.053E-5,122.633,40.000,165,0.062,0.013,0.032,0.059,0.010,0.005,0.007,0.006,0.004,85.997,0.251,0.008,0.003,131,-0.539,-0.992,100,301433.000,0.062,0.010,101.041,0.005,1.541,0.649,0.763
9,1.991E-5,145.139,90.000,165,0.334,0.013,0.030,0.330,0.011,0.007,0.005,0.007,0.004,155.791,0.274,0.008,0.003,147,-0.836,0.167,100,345867.000,0.330,0.011,147.848,0.005,2.003,0.499,0.793
10,6.475E-5,88.534,0.000,165,0.205,0.020,0.066,0.200,0.012,0.011,0.014,0.012,0.007,121.081,0.185,0.014,0.006,104,-0.372,-1.399,100,686224.000,0.204,0.012,97.619,0.009,1.838,0.544,0.668
