 ,Area,Mean,Min,Max,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,2.211E-5,117.953,60,154,0.178,0.005,0.028,0.175,0.002,0.006,0.007,0.008,0.003,132.807,0.352,0.009,0.003,120.000,-0.248,-1.038,100,312221.001,0.175,0.002,131.241,0.004,2.348,0.426,0.863
2,3.157E-5,124.155,50,154,0.072,0.009,0.046,0.069,0.005,0.007,0.009,0.008,0.005,63.650,0.187,0.009,0.004,128.000,-0.982,0.792,100,469183.001,0.069,0.012,41.028,0.006,1.700,0.588,0.713
3,2.047E-5,143.068,108,154,0.063,0.009,0.054,0.060,0.006,0.007,0.006,0.006,0.004,39.064,0.087,0.009,0.003,145.000,-0.974,0.694,100,350517.000,0.061,0.012,41.634,0.006,1.393,0.718,0.557
4,2.023E-5,119.934,59,152,0.154,0.011,0.029,0.152,0.008,0.005,0.006,0.006,0.005,91.951,0.299,0.007,0.002,125.000,-0.503,-0.881,100,290361.001,0.154,0.008,107.928,0.005,1.234,0.810,0.840
5,3.632E-5,85.667,0,154,0.045,0.013,0.043,0.041,0.008,0.007,0.009,0.008,0.006,76.146,0.247,0.009,0.003,95.000,-0.325,-1.257,100,372480.999,0.046,0.008,92.981,0.007,1.269,0.788,0.796
6,8.871E-5,89.991,0,154,0.094,0.015,0.096,0.082,0.009,0.019,0.013,0.015,0.007,160.334,0.121,0.019,0.008,94.000,-0.379,-0.935,100,955610.999,0.082,0.014,170.583,0.011,2.098,0.477,0.562
7,3.805E-5,122.270,63,154,0.312,0.015,0.049,0.308,0.011,0.008,0.008,0.008,0.006,123.947,0.202,0.009,0.005,127.000,-0.439,-0.837,100,556940.000,0.309,0.011,125.407,0.007,1.386,0.721,0.798
8,2.358E-5,127.791,80,154,0.055,0.018,0.029,0.051,0.014,0.006,0.007,0.008,0.004,126.493,0.354,0.008,0.003,129.000,-0.347,-0.873,100,360754.000,0.051,0.016,141.033,0.004,1.931,0.518,0.828
9,2.139E-5,122.026,68,154,0.236,0.020,0.033,0.234,0.015,0.005,0.009,0.008,0.003,107.530,0.252,0.009,0.003,123.000,-0.245,-0.985,100,312386.000,0.235,0.015,105.202,0.004,2.383,0.420,0.806
10,1.355E-4,83.429,0,154,0.023,0.022,0.085,0.015,0.016,0.017,0.012,0.015,0.011,173.545,0.233,0.018,0.011,87.000,-0.200,-1.022,100,1353300.000,0.017,0.016,143.824,0.012,1.357,0.737,0.802
11,8.764E-5,124.250,62,154,0.276,0.023,0.093,0.267,0.016,0.016,0.013,0.012,0.009,164.252,0.127,0.017,0.011,129.000,-0.491,-0.900,100,1303503.001,0.267,0.023,164.908,0.011,1.343,0.745,0.678
12,1.163E-4,86.448,0,154,0.157,0.030,0.101,0.148,0.022,0.015,0.015,0.013,0.011,29.084,0.142,0.017,0.010,89.000,-0.360,-0.886,100,1203011.000,0.153,0.036,55.713,0.014,1.191,0.839,0.682
13,2.188E-5,111.260,25,153,0.101,0.027,0.034,0.098,0.024,0.007,0.007,0.007,0.004,48.869,0.233,0.009,0.002,123.000,-0.637,-0.833,100,291389.000,0.098,0.030,40.855,0.005,1.733,0.577,0.693
14,2.695E-5,68.418,0,151,0.122,0.034,0.024,0.119,0.030,0.006,0.007,0.007,0.005,58.636,0.601,0.007,0.002,64.000,0.147,-1.282,100,220717.000,0.120,0.037,66.329,0.005,1.348,0.742,0.892
15,7.170E-5,86.547,0,154,0.259,0.037,0.061,0.252,0.030,0.013,0.012,0.014,0.007,135.556,0.242,0.015,0.006,88.000,-0.086,-1.060,100,742835.000,0.252,0.033,154.220,0.009,2.111,0.474,0.740
16,5.202E-5,113.077,22,154,0.209,0.037,0.058,0.202,0.032,0.012,0.010,0.011,0.006,144.126,0.192,0.013,0.006,121.000,-0.727,-0.477,100,704129.000,0.203,0.032,147.995,0.008,1.752,0.571,0.693
17,3.109E-5,123.932,65,154,0.362,0.037,0.051,0.356,0.034,0.010,0.006,0.009,0.005,167.917,0.150,0.010,0.004,123.000,-0.169,-0.872,100,461150.000,0.356,0.036,172.937,0.005,1.869,0.535,0.749
18,2.076E-5,97.779,0,153,0.039,0.041,0.024,0.034,0.038,0.007,0.006,0.006,0.004,2.704,0.442,0.007,0.002,107.000,-0.524,-0.892,100,242981.000,0.034,0.041,173.660,0.005,1.377,0.726,0.782
19,1.859E-4,97.556,0,154,0.071,0.047,0.161,0.057,0.038,0.032,0.018,0.021,0.011,5.818,0.090,0.032,0.018,106.000,-0.667,-0.489,100,2170415.000,0.057,0.049,1.986,0.017,1.819,0.550,0.552
20,6.450E-5,134.682,87,154,0.286,0.044,0.114,0.278,0.038,0.017,0.011,0.014,0.006,8.022,0.062,0.017,0.009,138.000,-0.673,-0.486,100,1039881.000,0.278,0.046,5.113,0.010,2.247,0.445,0.511
21,1.025E-4,71.026,0,154,0.246,0.045,0.044,0.240,0.039,0.012,0.011,0.012,0.011,143.863,0.657,0.013,0.007,74.000,0.024,-0.927,100,871486.000,0.241,0.041,142.021,0.011,1.146,0.872,0.942
22,7.498E-5,68.116,0,154,0.104,0.045,0.055,0.097,0.041,0.014,0.010,0.012,0.008,11.327,0.309,0.015,0.005,65.000,0.087,-1.306,100,611341.000,0.097,0.047,15.601,0.009,1.446,0.692,0.789
23,1.984E-5,123.981,74,154,0.230,0.049,0.029,0.226,0.047,0.008,0.005,0.007,0.004,0.424,0.295,0.008,0.002,127.000,-0.371,-1.077,100,294455.999,0.226,0.050,10.421,0.005,1.857,0.539,0.762
24,2.067E-5,90.333,7,154,0.158,0.055,0.021,0.154,0.053,0.007,0.005,0.007,0.004,172.028,0.577,0.007,0.002,91.000,-0.119,-1.024,100,223483.000,0.154,0.054,160.396,0.005,1.643,0.609,0.861
25,6.851E-5,61.542,0,154,0.007,0.060,0.044,5.484E-4,0.054,0.013,0.011,0.014,0.006,34.369,0.440,0.014,0.004,54.000,0.256,-1.363,100,504708.000,8.226E-4,0.063,31.805,0.007,2.364,0.423,0.844
26,3.383E-5,59.500,0,154,0.202,0.057,0.027,0.198,0.054,0.008,0.007,0.008,0.005,143.890,0.578,0.008,0.002,49.000,0.400,-1.115,100,240975.000,0.199,0.054,126.119,0.006,1.433,0.698,0.882
27,6.174E-5,111.869,37,154,0.023,0.064,0.083,0.018,0.054,0.010,0.020,0.020,0.004,106.724,0.114,0.021,0.007,116.000,-0.342,-1.065,100,826826.000,0.020,0.054,107.475,0.006,4.940,0.202,0.575
28,3.051E-5,118.011,37,151,0.053,0.058,0.040,0.050,0.054,0.008,0.010,0.009,0.004,119.618,0.240,0.011,0.004,125.000,-0.847,-0.178,100,430977.000,0.050,0.054,125.218,0.006,2.314,0.432,0.699
29,3.695E-5,140.108,103,154,0.282,0.059,0.076,0.277,0.054,0.008,0.009,0.007,0.007,42.795,0.080,0.010,0.005,143.000,-0.789,-0.085,100,619699.000,0.277,0.060,29.268,0.008,1.081,0.925,0.652
