 ,Area,Mean,Min,Max,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,4.376E-5,180.824,133.000,204,0.384,0.009,0.064,0.379,0.004,0.010,0.010,0.009,0.006,134.719,0.136,0.011,0.008,185,-0.513,-0.955,100,529813.000,0.380,0.006,138.752,0.007,1.548,0.646,0.736
2,1.061E-4,196.595,172.000,204,0.097,0.021,0.187,0.089,0.013,0.017,0.015,0.012,0.011,35.944,0.038,0.017,0.021,197,-0.715,-0.286,100,1397203.000,0.090,0.027,39.546,0.015,1.119,0.894,0.556
3,2.369E-5,192.539,162.000,203,0.258,0.023,0.043,0.255,0.020,0.007,0.007,0.006,0.005,138.621,0.163,0.007,0.005,194,-0.792,-0.301,100,305367.000,0.255,0.022,164.320,0.006,1.317,0.760,0.718
4,2.579E-5,194.311,165.000,204,0.419,0.025,0.056,0.416,0.021,0.007,0.008,0.007,0.005,63.945,0.103,0.008,0.005,195,-0.811,0.167,100,335575.000,0.417,0.028,54.462,0.006,1.302,0.768,0.657
5,3.501E-5,193.695,132.000,204,0.057,0.033,0.117,0.050,0.029,0.012,0.009,0.010,0.005,25.779,0.032,0.014,0.007,198,-2.176,4.874,100,454022.000,0.050,0.037,27.924,0.008,2.042,0.490,0.468
6,5.300E-5,154.335,31.000,204,0.371,0.037,0.050,0.365,0.033,0.010,0.009,0.010,0.007,163.925,0.262,0.010,0.008,166,-0.867,-0.206,100,547736.000,0.365,0.037,167.905,0.008,1.347,0.743,0.792
7,4.352E-5,169.365,48.000,204,0.103,0.046,0.073,0.099,0.039,0.009,0.013,0.011,0.005,68.790,0.101,0.015,0.007,180,-1.242,1.352,100,493530.000,0.100,0.052,56.701,0.007,2.083,0.480,0.565
8,5.333E-5,160.503,0.000,204,0.124,0.053,0.065,0.116,0.047,0.013,0.010,0.011,0.006,3.185,0.157,0.014,0.009,176,-1.454,1.826,100,573155.000,0.116,0.053,7.253,0.009,1.684,0.594,0.614
9,2.248E-5,180.570,140.000,204,0.221,0.051,0.033,0.219,0.048,0.006,0.006,0.006,0.005,134.265,0.261,0.007,0.004,183,-0.576,-0.770,100,271758.000,0.219,0.049,137.726,0.005,1.236,0.809,0.805
10,2.557E-5,192.280,164.000,204,0.464,0.056,0.059,0.460,0.052,0.008,0.008,0.006,0.005,92.823,0.091,0.008,0.005,193,-0.663,-0.199,100,329183.000,0.463,0.052,115.427,0.007,1.203,0.832,0.619
11,1.346E-4,147.461,0.000,204,0.379,0.067,0.111,0.369,0.059,0.021,0.016,0.019,0.009,32.959,0.136,0.022,0.020,168,-1.243,0.518,100,1328767.000,0.369,0.071,20.445,0.012,2.118,0.472,0.676
12,3.262E-5,129.859,0.000,204,0.181,0.063,0.032,0.177,0.060,0.009,0.006,0.008,0.005,13.188,0.398,0.009,0.004,151,-0.748,-0.764,100,283611.000,0.177,0.064,171.314,0.005,1.606,0.623,0.796
13,4.649E-5,164.201,73.000,204,0.261,0.071,0.049,0.256,0.067,0.010,0.009,0.009,0.007,23.616,0.243,0.010,0.008,171,-0.696,0.040,100,511159.000,0.256,0.069,172.360,0.009,1.225,0.816,0.721
14,3.668E-5,197.352,168.000,204,0.446,0.076,0.138,0.437,0.072,0.016,0.007,0.011,0.004,7.515,0.024,0.016,0.007,200,-1.577,2.153,100,484696.000,0.437,0.077,8.067,0.007,2.807,0.356,0.445
