 ,Area,Mean,Min,Max,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,1.336E-4,100.510,0,186,0.300,0.012,0.113,0.292,0.004,0.017,0.018,0.015,0.012,78.975,0.132,0.020,0.013,123,-0.348,-1.503,100,1236978.000,0.293,0.004,118.563,0.016,1.267,0.789,0.627
2,8.910E-5,124.958,0,186,0.197,0.011,0.101,0.189,0.005,0.019,0.014,0.014,0.008,154.581,0.109,0.019,0.011,146,-0.985,-0.217,100,1025284.000,0.189,0.010,160.783,0.011,1.609,0.621,0.601
3,1.059E-4,42.363,0,186,0.314,0.015,0.056,0.308,0.008,0.012,0.014,0.013,0.010,68.520,0.419,0.014,0.004,0,1.135,-0.422,100,412995.000,0.310,0.022,57.817,0.012,1.321,0.757,0.877
4,2.304E-5,145.159,72,186,0.061,0.021,0.033,0.058,0.018,0.008,0.006,0.006,0.005,155.796,0.262,0.008,0.003,149,-0.533,-0.868,100,308027.000,0.058,0.020,168.261,0.005,1.392,0.718,0.774
5,8.409E-5,63.720,0,186,0.369,0.028,0.059,0.363,0.023,0.015,0.011,0.011,0.010,24.083,0.299,0.015,0.005,0,0.498,-1.538,100,493445.000,0.363,0.030,19.179,0.011,1.170,0.855,0.733
6,5.149E-5,128.635,6,186,0.414,0.032,0.051,0.410,0.027,0.008,0.009,0.009,0.007,104.913,0.250,0.010,0.007,145,-0.608,-0.906,100,609986.000,0.413,0.027,108.048,0.008,1.281,0.781,0.841
7,4.132E-5,141.352,45,186,0.403,0.033,0.054,0.398,0.030,0.010,0.007,0.009,0.006,172.260,0.181,0.010,0.006,152,-0.647,-0.690,100,537843.000,0.398,0.033,179.409,0.006,1.666,0.600,0.808
8,1.976E-5,116.204,0,186,0.202,0.034,0.025,0.199,0.030,0.005,0.008,0.007,0.004,107.603,0.402,0.008,0.002,128,-0.435,-1.086,100,211492.000,0.201,0.038,88.531,0.004,1.846,0.542,0.784
9,5.717E-5,131.012,0,186,0.080,0.043,0.059,0.076,0.038,0.009,0.010,0.010,0.007,56.303,0.207,0.011,0.007,146,-0.924,-0.026,100,689777.000,0.077,0.048,60.255,0.008,1.453,0.688,0.843
10,2.145E-5,125.506,0,186,0.255,0.042,0.029,0.253,0.038,0.005,0.008,0.007,0.004,95.414,0.316,0.008,0.003,138,-0.764,-0.448,100,247874.000,0.253,0.046,79.114,0.005,1.603,0.624,0.770
11,1.035E-4,71.326,0,186,0.369,0.058,0.072,0.359,0.052,0.021,0.011,0.016,0.008,163.914,0.254,0.021,0.007,57,0.273,-1.600,100,679522.000,0.359,0.055,168.527,0.010,2.051,0.488,0.732
12,1.151E-4,80.713,0,186,0.263,0.067,0.091,0.255,0.058,0.016,0.015,0.013,0.011,76.183,0.176,0.017,0.009,82,0.092,-1.714,100,855237.000,0.256,0.072,49.050,0.015,1.195,0.837,0.713
13,2.096E-5,83.911,0,184,0.233,0.067,0.020,0.230,0.065,0.006,0.005,0.006,0.005,8.548,0.673,0.006,0.002,87,0.003,-1.658,100,161949.000,0.230,0.068,13.069,0.005,1.253,0.798,0.938
14,9.035E-5,137.162,0,186,0.155,0.088,0.105,0.151,0.074,0.010,0.029,0.025,0.005,83.959,0.103,0.030,0.012,153,-1.256,0.685,100,1141185.000,0.151,0.103,79.356,0.009,5.265,0.190,0.487
15,4.804E-5,115.515,0,186,0.179,0.085,0.047,0.174,0.079,0.010,0.011,0.009,0.007,130.610,0.277,0.012,0.006,136,-0.688,-0.840,100,511038.000,0.179,0.079,111.329,0.009,1.246,0.803,0.704
16,7.639E-5,126.676,0,186,0.020,0.096,0.062,0.014,0.090,0.012,0.012,0.011,0.009,64.733,0.247,0.013,0.010,137,-0.982,0.306,100,891164.000,0.015,0.101,41.100,0.011,1.331,0.751,0.804
