 ,Area,Mean,Min,Max,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,3.511E-5,65.334,0.000,139.869,0.132,0.005,0.038,0.127,9.777E-4,0.009,0.007,0.008,0.006,176.502,0.312,0.009,0.002,72.103,-0.039,-1.648,100,153601.093,0.127,0.006,8.455,0.007,1.369,0.731,0.765
2,2.924E-5,98.790,16.227,139.957,0.254,0.005,0.034,0.251,0.001,0.007,0.007,0.007,0.006,47.056,0.318,0.008,0.003,106.080,-0.647,-0.686,100,193431.172,0.251,0.007,43.152,0.006,1.218,0.821,0.832
3,2.022E-5,103.961,23.143,139.957,0.102,0.006,0.031,0.099,0.003,0.007,0.005,0.007,0.004,20.377,0.265,0.008,0.002,109.000,-0.832,-0.192,100,140763.546,0.099,0.008,31.264,0.005,1.906,0.525,0.733
4,2.030E-5,106.495,36.178,140.062,0.332,0.009,0.029,0.329,0.006,0.006,0.006,0.006,0.004,43.535,0.295,0.007,0.002,110.198,-0.508,-0.731,100,144726.205,0.331,0.012,58.325,0.005,1.396,0.717,0.812
5,8.678E-5,109.431,36.178,140.062,0.143,0.015,0.097,0.134,0.010,0.017,0.013,0.015,0.007,161.495,0.116,0.017,0.009,116.050,-0.752,-0.291,100,635905.606,0.135,0.011,136.454,0.010,2.006,0.498,0.636
6,2.953E-5,83.809,0.000,139.957,0.104,0.015,0.036,0.097,0.012,0.012,0.005,0.010,0.004,15.338,0.280,0.012,0.002,90.022,-0.443,-0.925,100,165691.266,0.097,0.017,10.972,0.005,2.688,0.372,0.750
7,2.363E-5,103.924,14.000,135.956,0.063,0.015,0.045,0.058,0.012,0.009,0.005,0.008,0.004,3.881,0.146,0.009,0.002,115.074,-0.967,-0.026,100,164407.693,0.058,0.016,12.700,0.005,2.252,0.444,0.698
8,6.974E-5,78.875,0.000,139.957,0.266,0.022,0.061,0.261,0.016,0.011,0.014,0.014,0.006,116.553,0.236,0.014,0.006,90.022,-0.394,-1.241,100,368345.806,0.264,0.016,114.161,0.008,2.300,0.435,0.739
9,2.579E-5,118.297,52.159,140.101,0.173,0.025,0.041,0.170,0.020,0.005,0.010,0.010,0.003,73.295,0.195,0.011,0.003,117.231,-0.900,0.773,100,204298.081,0.171,0.030,74.511,0.004,3.188,0.314,0.738
10,1.746E-4,69.816,0.000,139.957,0.214,0.034,0.119,0.205,0.025,0.021,0.020,0.020,0.011,143.985,0.154,0.024,0.012,80.872,-0.224,-1.504,100,816222.880,0.208,0.027,131.706,0.015,1.734,0.577,0.674
11,2.542E-5,87.413,0.000,139.082,0.300,0.030,0.032,0.298,0.026,0.007,0.008,0.006,0.005,75.395,0.313,0.008,0.002,99.231,-0.691,-0.705,100,148777.164,0.299,0.034,83.758,0.006,1.116,0.896,0.751
12,4.164E-5,53.916,0.000,139.957,0.095,0.032,0.035,0.090,0.028,0.009,0.007,0.009,0.006,159.061,0.418,0.010,0.002,44.000,0.270,-1.523,100,150318.180,0.091,0.029,143.531,0.007,1.490,0.671,0.809
13,3.544E-5,123.592,85.224,138.979,0.431,0.039,0.059,0.427,0.036,0.009,0.007,0.008,0.006,10.776,0.127,0.009,0.004,121.138,-0.741,0.240,100,293284.963,0.427,0.040,11.155,0.007,1.267,0.790,0.726
14,2.319E-5,121.065,81.306,140.101,0.234,0.041,0.045,0.230,0.037,0.008,0.007,0.007,0.004,146.190,0.143,0.009,0.003,123.241,-0.630,-0.462,100,188013.420,0.231,0.039,150.555,0.005,1.798,0.556,0.721
15,5.663E-5,59.589,0.000,139.869,0.137,0.048,0.037,0.132,0.044,0.009,0.011,0.011,0.007,56.901,0.515,0.012,0.003,49.867,0.193,-1.383,100,225961.297,0.135,0.054,66.098,0.007,1.631,0.613,0.891
16,4.688E-5,67.693,0.000,139.957,0.047,0.047,0.057,0.041,0.044,0.014,0.007,0.012,0.005,4.829,0.181,0.014,0.003,75.026,-0.098,-1.587,100,212487.432,0.041,0.046,174.987,0.007,2.428,0.412,0.697
17,1.417E-4,98.585,0.000,139.957,0.423,0.052,0.104,0.413,0.046,0.019,0.013,0.018,0.010,169.660,0.164,0.019,0.014,109.890,-1.191,0.601,100,935175.807,0.413,0.051,3.345,0.012,1.811,0.552,0.760
18,2.624E-5,72.800,0.000,140.062,0.149,0.052,0.026,0.147,0.048,0.006,0.007,0.007,0.005,121.125,0.501,0.008,0.002,83.172,-0.304,-1.381,100,127910.063,0.147,0.048,126.347,0.005,1.644,0.608,0.890
19,4.128E-5,91.177,0.000,140.062,0.109,0.062,0.045,0.103,0.057,0.012,0.010,0.013,0.004,37.331,0.260,0.014,0.004,101.701,-0.680,-0.545,100,252013.276,0.103,0.065,26.796,0.006,3.137,0.319,0.652
20,2.052E-5,93.413,0.000,138.142,0.171,0.061,0.022,0.169,0.058,0.005,0.007,0.007,0.004,62.982,0.521,0.007,0.002,100.241,-0.904,0.267,100,128349.699,0.170,0.065,70.942,0.004,1.864,0.537,0.827
21,3.684E-5,90.603,0.000,137.912,0.027,0.063,0.038,0.023,0.059,0.009,0.009,0.010,0.005,37.335,0.327,0.011,0.003,95.020,-0.543,-0.540,100,223516.861,0.025,0.067,49.538,0.006,2.059,0.486,0.763
22,2.410E-5,129.125,97.321,140.101,0.300,0.063,0.066,0.294,0.060,0.009,0.006,0.008,0.004,175.151,0.071,0.009,0.003,131.149,-0.586,-0.647,100,208407.455,0.294,0.064,17.716,0.006,1.925,0.519,0.584
23,3.441E-5,94.189,0.000,140.101,0.311,0.067,0.050,0.307,0.061,0.008,0.011,0.009,0.005,70.684,0.174,0.012,0.003,101.214,-0.993,0.054,100,217010.601,0.308,0.072,69.918,0.007,1.871,0.534,0.610
24,2.342E-5,107.519,26.206,140.101,0.301,0.069,0.036,0.297,0.066,0.007,0.006,0.006,0.005,13.964,0.230,0.007,0.003,116.254,-0.789,-0.436,100,168590.379,0.298,0.067,150.376,0.006,1.105,0.905,0.739
25,2.793E-5,86.658,3.000,140.101,0.141,0.073,0.040,0.136,0.070,0.010,0.007,0.009,0.004,29.772,0.217,0.011,0.002,88.163,-0.362,-1.023,100,162051.246,0.136,0.077,37.493,0.005,2.424,0.413,0.649
26,2.888E-5,73.307,0.000,139.869,0.005,0.075,0.028,0.002,0.071,0.006,0.008,0.008,0.005,111.174,0.462,0.008,0.002,72.945,-0.074,-1.266,100,141775.763,0.003,0.071,111.961,0.005,1.704,0.587,0.879
27,3.269E-5,67.044,0.000,140.101,0.096,0.078,0.040,0.090,0.074,0.013,0.005,0.011,0.004,171.453,0.251,0.013,0.002,80.237,-0.120,-1.680,100,146760.339,0.090,0.077,176.760,0.005,2.793,0.358,0.711
28,7.593E-5,60.541,0.000,140.062,0.356,0.091,0.049,0.351,0.084,0.012,0.012,0.010,0.010,20.292,0.401,0.013,0.005,60.032,0.058,-1.606,100,307790.777,0.351,0.093,19.618,0.010,1.067,0.937,0.818
29,3.732E-5,64.737,0.000,140.101,0.116,0.092,0.038,0.111,0.089,0.011,0.006,0.010,0.005,169.506,0.318,0.011,0.002,72.238,-0.081,-1.448,100,161776.871,0.111,0.092,166.430,0.005,2.304,0.434,0.772
30,4.162E-5,91.484,19.286,140.101,0.227,0.093,0.040,0.222,0.089,0.011,0.007,0.012,0.005,21.676,0.320,0.012,0.004,88.163,-0.228,-0.937,100,254966.081,0.222,0.096,28.379,0.006,2.544,0.393,0.784
31,3.913E-5,71.509,0.000,140.062,0.050,0.095,0.044,0.043,0.092,0.016,0.005,0.013,0.004,177.138,0.255,0.016,0.003,81.135,-0.246,-1.404,100,187354.482,0.043,0.094,177.357,0.005,3.148,0.318,0.693
32,4.775E-5,122.747,82.286,140.101,0.458,0.101,0.062,0.452,0.097,0.010,0.008,0.009,0.006,10.925,0.157,0.011,0.006,125.197,-0.433,-0.473,100,392423.254,0.453,0.103,25.974,0.008,1.459,0.685,0.767
33,7.499E-5,107.923,8.000,140.101,0.370,0.109,0.079,0.361,0.103,0.014,0.014,0.013,0.007,140.857,0.151,0.016,0.008,115.190,-1.211,1.516,100,541882.399,0.362,0.106,148.449,0.010,1.894,0.528,0.602
34,6.078E-5,59.993,0.000,140.062,0.396,0.110,0.044,0.392,0.103,0.009,0.013,0.013,0.006,118.650,0.388,0.014,0.004,59.048,0.072,-1.621,100,244170.408,0.394,0.104,117.022,0.007,2.186,0.458,0.868
35,2.179E-5,105.782,48.222,140.235,0.154,0.111,0.033,0.151,0.107,0.007,0.008,0.008,0.004,52.900,0.257,0.008,0.002,109.333,-0.352,-0.685,100,154335.675,0.151,0.114,36.529,0.004,2.068,0.483,0.728
36,4.671E-5,103.550,36.178,136.934,0.491,0.122,0.053,0.487,0.117,0.008,0.010,0.010,0.006,113.580,0.208,0.011,0.005,107.054,-0.481,-0.769,100,323904.443,0.489,0.117,110.943,0.007,1.827,0.547,0.799
37,2.194E-5,48.765,0.000,140.101,0.472,0.125,0.022,0.469,0.122,0.005,0.006,0.006,0.005,56.926,0.566,0.007,0.001,21.000,0.510,-1.405,100,71635.667,0.471,0.128,62.488,0.005,1.316,0.760,0.888
38,2.094E-4,33.674,0.000,140.101,0.354,0.135,0.094,0.346,0.126,0.017,0.021,0.020,0.013,73.370,0.299,0.021,0.007,0.000,1.008,-0.687,100,472216.267,0.351,0.147,78.179,0.014,1.505,0.665,0.843
39,3.545E-5,103.833,26.206,140.062,0.021,0.131,0.037,0.018,0.126,0.008,0.009,0.007,0.006,116.950,0.325,0.009,0.004,110.198,-0.791,-0.186,100,246498.396,0.019,0.126,107.216,0.007,1.206,0.829,0.813
40,2.236E-5,54.317,0.000,140.235,0.063,0.131,0.027,0.059,0.128,0.007,0.007,0.008,0.003,140.438,0.376,0.009,0.001,42.044,0.302,-1.437,100,81312.228,0.059,0.129,140.194,0.005,2.365,0.423,0.754
41,3.480E-5,50.632,0.000,140.235,0.103,0.142,0.029,0.101,0.137,0.005,0.009,0.009,0.005,102.006,0.516,0.010,0.002,33.093,0.429,-1.450,100,117972.545,0.102,0.137,107.049,0.005,1.957,0.511,0.868
42,2.660E-5,108.631,22.179,140.101,0.449,0.143,0.036,0.446,0.138,0.006,0.009,0.009,0.004,61.203,0.257,0.010,0.003,117.231,-1.161,0.717,100,193472.540,0.448,0.147,66.991,0.005,2.138,0.468,0.769
43,2.180E-5,93.578,0.000,140.235,0.308,0.142,0.033,0.302,0.139,0.009,0.007,0.008,0.003,152.203,0.245,0.010,0.002,104.347,-0.862,-0.289,100,136623.347,0.302,0.140,157.932,0.006,2.315,0.432,0.601
44,2.866E-5,53.180,0.000,136.182,0.083,0.149,0.028,0.079,0.146,0.008,0.006,0.008,0.005,9.950,0.475,0.008,0.002,50.105,0.283,-1.474,100,102053.188,0.079,0.150,5.117,0.005,1.603,0.624,0.806
45,2.186E-5,132.231,105.429,139.261,0.413,0.154,0.042,0.410,0.150,0.007,0.008,0.008,0.003,52.919,0.155,0.009,0.003,133.243,-1.071,0.339,100,193586.423,0.411,0.158,54.638,0.005,2.292,0.436,0.685
46,6.243E-5,51.163,0.000,140.235,0.232,0.161,0.056,0.225,0.153,0.011,0.014,0.011,0.007,72.852,0.251,0.014,0.003,40.089,0.345,-1.520,100,213862.456,0.230,0.153,98.973,0.009,1.570,0.637,0.659
47,4.273E-5,70.886,0.000,140.235,0.176,0.158,0.044,0.170,0.154,0.013,0.007,0.010,0.006,0.954,0.281,0.013,0.003,83.265,-0.198,-1.628,100,202804.510,0.170,0.160,4.198,0.007,1.794,0.557,0.682
48,2.476E-5,100.578,8.000,140.062,0.459,0.160,0.030,0.455,0.157,0.007,0.005,0.007,0.005,171.616,0.348,0.007,0.002,100.241,-0.792,-0.040,100,166758.614,0.455,0.159,4.844,0.005,1.374,0.728,0.849
49,4.428E-5,105.638,34.222,140.062,0.437,0.167,0.050,0.431,0.161,0.011,0.010,0.011,0.005,49.565,0.225,0.013,0.005,116.167,-0.694,-0.514,100,313218.018,0.432,0.170,44.236,0.007,2.306,0.434,0.742
50,2.609E-5,117.866,76.247,140.062,0.496,0.165,0.040,0.492,0.162,0.009,0.006,0.009,0.004,24.308,0.207,0.010,0.003,120.162,-0.400,-0.636,100,205911.491,0.492,0.167,22.341,0.005,2.199,0.455,0.737
