 ,Area,Mean,Min,Max,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,7.591E-5,88.157,0,158,0.388,0.007,0.051,0.381,0.002,0.013,0.011,0.012,0.008,146.483,0.364,0.013,0.007,99,-0.507,-0.971,100,448102.001,0.381,0.004,136.109,0.010,1.612,0.620,0.794
2,5.324E-5,126.829,53,158,0.234,0.009,0.045,0.230,0.004,0.008,0.012,0.011,0.006,80.749,0.335,0.012,0.007,130,-0.693,-0.215,100,452143.999,0.233,0.004,97.052,0.007,1.820,0.550,0.807
3,2.000E-5,111.394,1,158,0.019,0.010,0.030,0.016,0.006,0.007,0.007,0.008,0.003,40.183,0.281,0.009,0.002,119,-0.622,-0.510,100,149156.000,0.016,0.013,52.481,0.004,2.641,0.379,0.687
4,3.005E-5,108.342,21,158,0.467,0.011,0.027,0.463,0.007,0.007,0.007,0.008,0.005,46.151,0.505,0.008,0.003,117,-0.478,-0.956,100,217985.000,0.464,0.014,49.764,0.005,1.648,0.607,0.907
5,4.135E-5,84.610,0,158,0.054,0.014,0.034,0.050,0.009,0.008,0.009,0.008,0.007,43.273,0.446,0.009,0.003,84,-0.052,-1.081,100,234286.000,0.052,0.018,74.268,0.008,1.225,0.816,0.794
6,9.288E-5,59.706,0,158,0.331,0.021,0.055,0.324,0.016,0.014,0.012,0.014,0.008,27.107,0.392,0.014,0.006,48,0.329,-1.483,100,371311.000,0.325,0.025,37.962,0.009,1.754,0.570,0.839
7,2.065E-5,129.007,74,158,0.340,0.029,0.025,0.338,0.026,0.006,0.006,0.007,0.004,138.802,0.430,0.007,0.003,131,-0.412,-0.836,100,178416.000,0.338,0.027,139.289,0.004,1.608,0.622,0.869
8,7.422E-5,62.918,0,158,0.080,0.033,0.050,0.074,0.028,0.011,0.012,0.010,0.009,12.026,0.374,0.012,0.005,58,0.203,-1.569,100,312701.000,0.079,0.040,76.661,0.010,1.082,0.924,0.803
9,2.984E-5,97.546,0,158,0.281,0.037,0.027,0.277,0.033,0.007,0.007,0.007,0.006,47.611,0.501,0.008,0.003,113,-0.656,-0.875,100,194896.999,0.279,0.040,55.305,0.006,1.126,0.888,0.847
10,2.149E-5,136.469,94,158,0.405,0.038,0.028,0.401,0.035,0.007,0.005,0.007,0.004,156.695,0.355,0.007,0.003,134,-0.254,-0.900,100,196379.000,0.401,0.036,150.751,0.005,1.570,0.637,0.835
