 ,Area,Mean,Min,Max,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,1.001E-4,99.672,0,202,0.178,0.009,0.075,0.169,0.004,0.016,0.011,0.013,0.010,14.258,0.225,0.016,0.010,122,-0.197,-1.629,100,668304.000,0.169,0.009,5.117,0.011,1.371,0.729,0.795
2,2.863E-5,138.643,0,198,0.258,0.013,0.030,0.255,0.009,0.006,0.008,0.007,0.005,101.649,0.387,0.008,0.004,155,-1.029,0.096,100,265778.000,0.257,0.017,83.191,0.006,1.481,0.675,0.828
3,3.872E-4,143.702,0,202,0.088,0.025,0.396,0.071,0.012,0.031,0.025,0.026,0.019,168.986,0.031,0.031,0.056,183,-1.165,-0.341,100,3725772.986,0.071,0.023,6.565,0.025,1.382,0.723,0.672
4,3.551E-5,175.683,106,202,0.441,0.043,0.047,0.437,0.039,0.008,0.007,0.008,0.006,28.487,0.206,0.009,0.006,181,-0.814,-0.294,100,417774.000,0.437,0.045,22.557,0.007,1.321,0.757,0.793
5,3.583E-4,110.625,0,202,0.101,0.070,0.212,0.089,0.059,0.026,0.024,0.023,0.020,15.406,0.100,0.028,0.040,144,-0.410,-1.536,100,2654003.000,0.089,0.077,25.334,0.023,1.194,0.838,0.788
6,5.942E-5,196.616,173,201,0.131,0.077,0.095,0.125,0.071,0.012,0.011,0.009,0.008,22.306,0.082,0.012,0.012,200,-1.400,0.717,100,782337.000,0.125,0.080,17.723,0.010,1.124,0.890,0.618
7,2.168E-5,188.691,159,196,0.489,0.079,0.056,0.485,0.076,0.007,0.007,0.006,0.005,147.740,0.086,0.008,0.004,193,-1.401,1.159,100,273979.000,0.485,0.078,152.281,0.006,1.159,0.863,0.599
8,5.148E-5,174.789,105,202,0.478,0.081,0.075,0.473,0.076,0.010,0.010,0.008,0.008,151.591,0.116,0.010,0.009,182,-0.697,-0.571,100,602498.000,0.473,0.081,3.576,0.009,1.073,0.932,0.747
9,5.338E-5,148.602,0,200,0.363,0.087,0.082,0.355,0.084,0.014,0.007,0.012,0.006,173.484,0.099,0.015,0.008,182,-1.327,0.324,100,531104.000,0.355,0.089,173.234,0.007,2.165,0.462,0.603
10,3.344E-5,159.027,0,201,0.112,0.092,0.049,0.107,0.089,0.012,0.007,0.010,0.004,19.460,0.174,0.012,0.005,173,-1.541,2.038,100,356061.000,0.107,0.093,10.408,0.007,2.310,0.433,0.590
11,2.666E-5,175.791,98,199,0.388,0.095,0.040,0.384,0.091,0.009,0.008,0.010,0.003,130.279,0.209,0.010,0.005,183,-1.283,1.299,100,313787.000,0.384,0.092,145.561,0.005,2.885,0.347,0.639
12,3.931E-5,147.250,0,202,0.409,0.094,0.041,0.404,0.091,0.011,0.007,0.010,0.005,1.975,0.299,0.011,0.006,161,-0.942,0.015,100,387563.000,0.404,0.094,8.130,0.007,1.969,0.508,0.772
13,2.739E-5,158.766,57,201,0.035,0.095,0.041,0.032,0.091,0.006,0.009,0.007,0.005,76.380,0.205,0.009,0.004,163,-0.567,-0.459,100,291176.000,0.033,0.092,104.621,0.006,1.491,0.671,0.684
14,4.186E-4,86.657,0,202,0.219,0.122,0.220,0.207,0.104,0.025,0.034,0.028,0.019,50.927,0.109,0.038,0.036,89,0.093,-1.673,100,2428984.001,0.211,0.137,64.938,0.024,1.468,0.681,0.710
15,2.342E-5,181.927,143,201,0.487,0.115,0.037,0.483,0.113,0.007,0.006,0.006,0.005,167.584,0.217,0.007,0.004,186,-0.774,-0.263,100,285262.000,0.483,0.115,171.327,0.006,1.252,0.799,0.758
16,3.548E-5,154.026,55,201,0.016,0.121,0.038,0.013,0.117,0.006,0.010,0.009,0.005,94.968,0.314,0.010,0.005,162,-0.595,-0.687,100,365966.000,0.014,0.117,97.549,0.006,1.700,0.588,0.819
17,2.536E-5,171.264,98,198,0.359,0.130,0.038,0.355,0.125,0.007,0.009,0.009,0.004,119.102,0.226,0.010,0.004,182,-0.944,-0.111,100,290806.000,0.356,0.126,119.197,0.005,2.489,0.402,0.712
18,2.088E-5,162.910,59,202,0.446,0.130,0.025,0.443,0.128,0.006,0.005,0.006,0.005,22.058,0.409,0.007,0.003,171,-0.953,0.021,100,227748.000,0.443,0.131,21.801,0.005,1.219,0.820,0.843
19,2.754E-4,101.467,0,202,0.141,0.143,0.165,0.127,0.132,0.026,0.020,0.021,0.017,15.119,0.128,0.026,0.028,127,-0.218,-1.653,100,1871043.000,0.127,0.144,170.362,0.018,1.251,0.799,0.772
20,3.456E-5,134.500,0,202,0.033,0.171,0.035,0.028,0.168,0.009,0.007,0.007,0.006,7.710,0.348,0.009,0.005,150,-0.973,-0.074,100,311234.000,0.028,0.171,174.369,0.007,1.253,0.798,0.815
21,2.516E-5,142.743,10,197,0.316,0.175,0.031,0.312,0.172,0.007,0.005,0.007,0.005,26.178,0.321,0.008,0.004,159,-0.870,-0.190,100,240522.000,0.313,0.177,30.816,0.005,1.532,0.653,0.870
22,2.077E-5,131.280,0,202,0.020,0.186,0.027,0.017,0.182,0.006,0.006,0.006,0.005,28.179,0.368,0.007,0.003,155,-0.905,-0.465,100,182610.000,0.017,0.188,49.399,0.005,1.171,0.854,0.811
