 ,Area,Mean,Min,Max,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,1.249E-4,165.417,99,194,0.338,0.014,0.111,0.330,0.006,0.016,0.015,0.015,0.011,158.442,0.127,0.018,0.021,170,-0.688,-0.218,100,1383386.001,0.331,0.006,130.054,0.012,1.361,0.735,0.728
2,2.718E-5,188.629,171,194,0.393,0.011,0.085,0.388,0.006,0.009,0.009,0.007,0.005,132.794,0.048,0.011,0.005,191,-1.052,-0.051,100,343305.000,0.388,0.006,142.125,0.008,1.323,0.756,0.473
3,2.578E-5,168.367,111,193,0.265,0.011,0.036,0.261,0.007,0.007,0.007,0.006,0.005,116.195,0.249,0.007,0.004,171,-0.742,-0.123,100,290602.000,0.262,0.009,130.914,0.006,1.177,0.850,0.766
4,2.900E-5,142.304,8,194,0.208,0.014,0.030,0.205,0.011,0.008,0.006,0.007,0.005,14.623,0.413,0.008,0.004,150,-1.082,0.868,100,276355.000,0.205,0.016,19.486,0.006,1.409,0.710,0.796
5,6.573E-5,185.147,157,194,0.418,0.021,0.139,0.412,0.015,0.011,0.012,0.010,0.009,56.187,0.043,0.012,0.012,185,-0.548,-0.440,100,814830.000,0.418,0.027,86.532,0.011,1.103,0.907,0.659
6,1.534E-4,113.342,0,194,0.290,0.024,0.111,0.281,0.016,0.021,0.017,0.017,0.012,28.820,0.157,0.021,0.017,137,-0.621,-1.118,100,1163907.999,0.281,0.023,5.940,0.014,1.469,0.681,0.700
7,1.264E-4,141.711,0,194,0.082,0.025,0.123,0.075,0.017,0.015,0.019,0.017,0.009,61.467,0.105,0.021,0.018,159,-1.239,0.839,100,1199725.001,0.078,0.036,64.622,0.012,1.873,0.534,0.698
8,2.481E-5,191.237,173,194,0.065,0.023,0.115,0.060,0.020,0.010,0.008,0.007,0.004,18.796,0.024,0.011,0.005,193,-1.958,2.791,100,317644.000,0.060,0.026,26.841,0.008,1.703,0.587,0.404
9,4.772E-5,191.427,173,194,0.440,0.036,0.231,0.428,0.029,0.024,0.014,0.018,0.003,152.543,0.011,0.026,0.009,193,-2.127,3.625,100,611608.000,0.428,0.032,156.201,0.007,5.573,0.179,0.319
10,3.338E-5,142.260,30,194,0.154,0.033,0.040,0.150,0.030,0.009,0.006,0.009,0.005,6.529,0.262,0.010,0.005,150,-0.667,-0.357,100,317951.000,0.150,0.035,16.837,0.006,1.730,0.578,0.802
11,3.100E-5,160.013,86,194,0.240,0.035,0.035,0.237,0.030,0.006,0.009,0.009,0.005,109.124,0.310,0.009,0.005,167,-0.659,-0.571,100,332186.000,0.238,0.030,104.400,0.005,1.910,0.524,0.824
12,2.685E-5,159.009,13,194,0.089,0.036,0.037,0.087,0.032,0.006,0.009,0.008,0.004,98.993,0.243,0.009,0.004,171,-1.635,2.738,100,285899.000,0.089,0.040,87.614,0.005,2.044,0.489,0.757
