 ,Area,Mean,Min,Max,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,3.253E-5,64.685,0,167,0.319,0.007,0.026,0.316,0.003,0.007,0.008,0.007,0.006,102.459,0.601,0.008,0.002,57.000,0.308,-1.381,100,140884.000,0.316,0.004,125.538,0.006,1.347,0.742,0.866
2,3.541E-5,111.424,19,167,0.355,0.018,0.033,0.352,0.013,0.007,0.010,0.010,0.005,73.056,0.398,0.010,0.004,117.000,-0.371,-1.016,100,264186.000,0.354,0.023,85.121,0.006,2.085,0.480,0.760
3,1.059E-4,79.692,0,167,0.341,0.021,0.065,0.331,0.014,0.016,0.015,0.013,0.010,167.538,0.313,0.017,0.008,89.000,-0.113,-1.528,100,565256.000,0.331,0.020,4.236,0.013,1.275,0.785,0.727
4,9.719E-5,68.215,0,167,0.422,0.026,0.049,0.417,0.019,0.011,0.013,0.012,0.010,58.798,0.506,0.014,0.007,62.000,0.218,-1.411,100,443945.000,0.418,0.032,51.180,0.011,1.249,0.801,0.898
5,8.169E-5,81.554,0,167,0.022,0.027,0.048,0.017,0.020,0.010,0.014,0.013,0.008,73.288,0.450,0.014,0.007,92.000,-0.191,-1.485,100,446102.000,0.020,0.034,75.842,0.008,1.697,0.589,0.851
6,2.049E-5,124.737,31,167,0.153,0.028,0.025,0.151,0.025,0.005,0.008,0.007,0.004,91.811,0.405,0.008,0.003,130.000,-0.432,-0.637,100,171139.000,0.151,0.032,72.121,0.004,1.790,0.559,0.790
7,1.894E-4,90.823,0,167,0.045,0.035,0.126,0.029,0.027,0.037,0.016,0.029,0.008,1.066,0.151,0.037,0.017,95.000,-0.220,-1.140,100,1151639.000,0.029,0.027,170.910,0.016,3.432,0.291,0.492
8,2.039E-5,115.837,3,167,0.130,0.031,0.024,0.127,0.027,0.005,0.006,0.006,0.004,75.598,0.455,0.007,0.002,126.000,-0.909,-0.034,100,158118.000,0.127,0.033,61.144,0.005,1.316,0.760,0.816
9,4.990E-5,92.443,0,167,0.310,0.031,0.049,0.305,0.027,0.012,0.010,0.009,0.007,43.169,0.265,0.013,0.005,99.000,-0.349,-1.128,100,308852.000,0.306,0.034,28.951,0.010,1.390,0.720,0.617
10,2.333E-5,107.924,30,167,0.220,0.033,0.025,0.217,0.030,0.006,0.006,0.006,0.005,134.385,0.486,0.007,0.003,109.000,-0.108,-1.088,100,168578.000,0.218,0.036,64.359,0.006,1.206,0.829,0.784
11,3.060E-5,76.083,0,167,0.192,0.035,0.023,0.189,0.031,0.006,0.007,0.007,0.006,61.079,0.738,0.008,0.002,76.000,0.070,-1.417,100,155894.000,0.189,0.038,65.095,0.006,1.207,0.828,0.916
12,3.535E-5,117.290,10,167,0.336,0.039,0.034,0.332,0.033,0.007,0.011,0.010,0.005,76.650,0.381,0.012,0.004,122.000,-0.740,-0.229,100,277625.000,0.335,0.044,75.225,0.006,2.008,0.498,0.772
13,4.701E-5,133.536,39,167,0.250,0.039,0.048,0.244,0.033,0.010,0.011,0.013,0.005,58.026,0.259,0.014,0.006,143.000,-1.058,0.289,100,420369.999,0.244,0.044,47.521,0.006,2.621,0.382,0.736
14,4.123E-5,101.855,0,167,0.086,0.039,0.042,0.081,0.034,0.009,0.012,0.011,0.005,59.355,0.298,0.013,0.004,114.000,-0.514,-0.959,100,281221.000,0.081,0.046,59.931,0.007,2.253,0.444,0.733
15,3.369E-5,116.159,42,167,0.486,0.043,0.031,0.483,0.039,0.006,0.008,0.007,0.006,66.993,0.436,0.008,0.004,120.000,-0.297,-1.062,100,262055.000,0.484,0.046,55.081,0.006,1.243,0.804,0.893
16,1.020E-4,119.086,39,167,0.470,0.046,0.067,0.464,0.040,0.013,0.012,0.012,0.011,173.713,0.289,0.014,0.012,124.000,-0.367,-0.992,100,813354.000,0.464,0.049,21.224,0.011,1.118,0.894,0.884
17,2.136E-5,136.847,79,166,0.260,0.042,0.031,0.255,0.040,0.010,0.004,0.010,0.003,175.257,0.273,0.010,0.003,143.000,-0.574,-0.859,100,195691.000,0.255,0.042,175.121,0.004,3.324,0.301,0.669
18,2.076E-5,120.764,16,167,0.135,0.045,0.028,0.131,0.041,0.008,0.006,0.008,0.003,33.774,0.335,0.009,0.003,133.000,-0.769,-0.600,100,167862.000,0.132,0.046,35.910,0.005,2.204,0.454,0.713
19,1.362E-4,81.734,0,167,0.358,0.055,0.071,0.353,0.043,0.011,0.022,0.022,0.008,92.388,0.342,0.022,0.011,76.000,0.160,-1.069,100,745582.000,0.356,0.043,91.252,0.010,2.849,0.351,0.738
20,2.238E-4,103.979,0,167,0.276,0.055,0.159,0.249,0.048,0.049,0.017,0.038,0.008,11.671,0.111,0.050,0.023,113.000,-0.660,-0.477,100,1558328.999,0.249,0.062,9.185,0.014,5.052,0.198,0.472
21,4.736E-5,143.115,105,167,0.129,0.054,0.049,0.124,0.049,0.010,0.009,0.009,0.007,144.742,0.244,0.010,0.007,144.000,-0.112,-1.099,100,453819.000,0.126,0.049,120.847,0.008,1.338,0.747,0.739
22,5.883E-5,121.165,34,167,0.381,0.056,0.052,0.375,0.052,0.014,0.008,0.015,0.005,21.101,0.271,0.015,0.007,126.000,-0.523,-0.531,100,477267.000,0.376,0.060,27.780,0.007,2.969,0.337,0.748
23,7.203E-5,91.685,0,167,0.157,0.061,0.055,0.151,0.055,0.012,0.012,0.013,0.007,60.044,0.296,0.016,0.007,99.000,-0.246,-1.157,100,442195.000,0.151,0.067,42.274,0.008,1.857,0.539,0.729
24,2.581E-5,109.385,7,167,0.458,0.060,0.025,0.455,0.057,0.007,0.005,0.007,0.005,26.729,0.538,0.008,0.003,118.000,-0.547,-0.790,100,189017.000,0.455,0.062,30.192,0.005,1.473,0.679,0.904
25,1.324E-4,70.614,0,167,0.074,0.067,0.078,0.062,0.059,0.020,0.016,0.015,0.011,146.803,0.272,0.020,0.009,74.000,0.110,-1.593,100,625853.000,0.062,0.065,162.335,0.013,1.383,0.723,0.690
