 ,Area,Mean,Min,Max,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,3.586E-5,110.002,24,162,0.132,0.007,0.034,0.128,0.003,0.008,0.007,0.008,0.006,29.482,0.399,0.008,0.004,117.000,-0.393,-1.059,100,264116.000,0.130,0.010,59.184,0.006,1.237,0.808,0.889
2,6.446E-5,148.470,109,162,0.452,0.009,0.088,0.447,0.003,0.011,0.013,0.011,0.008,38.985,0.105,0.013,0.010,151.000,-1.150,1.320,100,640798.000,0.449,0.016,71.732,0.009,1.412,0.708,0.710
3,2.912E-5,106.805,11,162,0.362,0.006,0.028,0.358,0.003,0.007,0.006,0.007,0.006,3.961,0.452,0.007,0.003,114.000,-0.448,-0.991,100,208270.000,0.358,0.008,24.057,0.006,1.176,0.850,0.897
4,3.348E-5,138.956,94,162,0.265,0.009,0.040,0.261,0.006,0.009,0.007,0.009,0.005,5.114,0.266,0.009,0.005,139.000,-0.581,-0.461,100,311540.000,0.261,0.011,18.199,0.006,1.710,0.585,0.766
5,5.293E-4,81.642,0,162,0.095,0.025,0.388,0.067,0.007,0.068,0.038,0.048,0.014,19.139,0.044,0.074,0.043,91.000,-0.247,-1.347,100,2893631.000,0.067,0.041,23.510,0.029,3.432,0.291,0.379
6,1.440E-4,69.616,0,162,0.218,0.013,0.080,0.207,0.007,0.022,0.012,0.021,0.009,12.205,0.279,0.022,0.010,67.000,0.120,-1.533,100,671032.000,0.207,0.012,12.633,0.011,2.402,0.416,0.751
7,4.407E-5,90.720,0,162,0.306,0.012,0.036,0.302,0.007,0.009,0.008,0.009,0.006,140.901,0.420,0.010,0.004,107.000,-0.431,-1.233,100,267716.000,0.303,0.008,130.746,0.007,1.541,0.649,0.854
8,7.316E-5,89.094,0,162,0.033,0.017,0.072,0.025,0.008,0.016,0.018,0.014,0.007,44.353,0.179,0.020,0.007,102.000,-0.403,-1.342,100,436472.000,0.025,0.020,36.870,0.012,2.070,0.483,0.538
9,3.865E-5,94.765,0,162,0.087,0.014,0.046,0.083,0.009,0.011,0.009,0.010,0.005,141.570,0.232,0.012,0.004,104.000,-0.475,-1.013,100,245252.000,0.083,0.012,154.767,0.006,1.979,0.505,0.696
10,2.554E-5,84.247,0,162,0.075,0.017,0.024,0.072,0.013,0.005,0.008,0.007,0.004,98.224,0.559,0.008,0.002,77.000,0.203,-0.937,100,144063.000,0.073,0.021,81.511,0.004,1.726,0.579,0.901
11,6.894E-5,85.673,0,162,0.292,0.018,0.041,0.285,0.013,0.012,0.010,0.011,0.008,159.655,0.510,0.012,0.006,94.000,-0.262,-1.239,100,395468.000,0.285,0.016,163.899,0.009,1.382,0.724,0.884
12,5.081E-5,124.897,34,162,0.140,0.035,0.070,0.133,0.025,0.012,0.020,0.018,0.004,117.302,0.131,0.022,0.006,128.000,-0.770,0.086,100,424899.000,0.134,0.025,121.293,0.007,4.879,0.205,0.467
13,5.433E-5,117.106,1,162,0.044,0.033,0.079,0.038,0.025,0.014,0.024,0.019,0.004,61.163,0.110,0.027,0.006,128.000,-0.908,-0.145,100,426032.000,0.039,0.049,62.049,0.006,5.482,0.182,0.419
14,8.547E-5,138.672,71,162,0.438,0.033,0.080,0.432,0.028,0.015,0.011,0.013,0.009,5.412,0.170,0.015,0.012,146.000,-1.171,0.743,100,793619.000,0.432,0.034,3.846,0.011,1.441,0.694,0.734
15,1.067E-4,71.282,0,162,0.296,0.040,0.068,0.290,0.029,0.011,0.018,0.015,0.009,78.836,0.294,0.018,0.008,75.000,0.053,-1.675,100,509164.000,0.297,0.047,86.927,0.010,1.716,0.583,0.799
16,2.192E-5,145.322,116,162,0.376,0.032,0.034,0.372,0.030,0.007,0.006,0.007,0.004,31.851,0.241,0.008,0.003,146.000,-0.359,-0.915,100,213333.000,0.372,0.034,26.565,0.005,1.525,0.656,0.786
17,4.564E-5,115.047,30,162,0.484,0.034,0.039,0.480,0.030,0.009,0.008,0.009,0.007,41.284,0.385,0.009,0.005,125.000,-0.520,-0.991,100,351583.000,0.480,0.036,24.507,0.007,1.244,0.804,0.873
18,1.850E-4,46.294,0,162,0.241,0.042,0.078,0.234,0.032,0.018,0.020,0.020,0.012,53.965,0.381,0.023,0.009,3.000,0.766,-1.055,100,573449.000,0.235,0.053,60.795,0.014,1.735,0.576,0.845
