 ,Area,Mean,Min,Max,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,5.375E-5,104.555,0.000,181,0.342,0.012,0.042,0.336,0.007,0.010,0.013,0.014,0.005,127.471,0.378,0.016,0.006,109,-0.200,-1.204,100,376295.000,0.338,0.007,121.958,0.006,2.881,0.347,0.801
2,1.678E-4,133.739,0.000,181,0.029,0.020,0.162,0.015,0.008,0.028,0.026,0.023,0.009,52.577,0.080,0.033,0.022,143,-1.076,0.608,100,1502689.000,0.016,0.029,36.656,0.017,2.430,0.412,0.396
3,2.497E-5,151.274,92.000,181,0.003,0.012,0.033,1.222E-4,0.009,0.006,0.007,0.006,0.005,118.354,0.296,0.007,0.004,156,-0.592,-0.693,100,252930.000,6.110E-4,0.011,135.690,0.006,1.225,0.816,0.795
4,2.107E-5,109.527,0.000,181,0.132,0.015,0.021,0.130,0.012,0.005,0.006,0.006,0.005,82.973,0.600,0.006,0.002,124,-0.529,-1.036,100,154542.000,0.130,0.013,121.159,0.005,1.136,0.880,0.886
5,6.549E-5,85.933,0.000,181,0.354,0.017,0.039,0.348,0.013,0.012,0.009,0.013,0.007,28.688,0.555,0.013,0.006,84,0.008,-1.358,100,376816.000,0.348,0.021,34.426,0.007,1.951,0.513,0.925
6,1.331E-4,82.136,0.000,181,0.097,0.034,0.055,0.091,0.025,0.012,0.017,0.015,0.012,104.444,0.544,0.017,0.011,72,0.459,-0.655,100,731751.000,0.097,0.042,87.969,0.012,1.263,0.792,0.898
7,4.858E-5,109.856,0.000,181,0.353,0.031,0.032,0.349,0.026,0.008,0.009,0.009,0.007,68.687,0.585,0.010,0.005,119,-0.420,-1.055,100,357362.000,0.350,0.035,66.329,0.008,1.196,0.836,0.915
8,1.795E-4,88.044,0.000,181,0.446,0.036,0.096,0.437,0.027,0.018,0.018,0.021,0.011,132.251,0.243,0.022,0.016,94,-0.108,-1.480,100,1057938.000,0.439,0.028,132.930,0.013,1.908,0.524,0.854
9,7.623E-5,128.050,0.000,181,0.267,0.037,0.071,0.261,0.030,0.011,0.015,0.011,0.008,58.018,0.191,0.015,0.010,143,-0.995,0.033,100,653569.000,0.268,0.030,97.067,0.011,1.346,0.743,0.611
10,2.106E-5,152.189,96.000,181,0.140,0.033,0.029,0.135,0.030,0.008,0.005,0.007,0.004,8.385,0.311,0.008,0.003,157,-0.610,-0.832,100,214586.000,0.135,0.033,5.117,0.005,1.716,0.583,0.747
11,6.470E-5,95.787,0.000,181,0.235,0.040,0.042,0.231,0.033,0.009,0.012,0.011,0.007,85.061,0.456,0.012,0.006,103,-0.251,-1.322,100,414948.000,0.232,0.045,78.140,0.009,1.488,0.672,0.855
12,3.771E-5,156.096,99.000,181,0.373,0.038,0.039,0.368,0.034,0.011,0.008,0.013,0.004,27.632,0.311,0.012,0.006,162,-0.652,-0.659,100,394142.000,0.369,0.041,33.378,0.005,3.272,0.306,0.772
13,3.928E-5,109.580,0.000,181,0.420,0.042,0.033,0.416,0.038,0.007,0.008,0.008,0.007,53.767,0.467,0.009,0.004,120,-0.468,-0.962,100,288196.000,0.417,0.044,48.965,0.007,1.146,0.873,0.891
14,2.796E-5,155.888,109.000,181,0.155,0.041,0.032,0.152,0.038,0.007,0.006,0.006,0.005,150.913,0.345,0.007,0.004,159,-0.485,-0.760,100,291823.000,0.152,0.039,149.199,0.006,1.183,0.845,0.867
15,3.014E-5,134.992,49.000,181,0.141,0.047,0.029,0.138,0.044,0.006,0.008,0.007,0.005,95.771,0.466,0.008,0.004,144,-0.596,-0.757,100,272414.000,0.142,0.044,102.529,0.006,1.372,0.729,0.859
16,2.818E-5,152.159,72.000,181,0.349,0.049,0.030,0.347,0.044,0.005,0.009,0.009,0.004,103.054,0.405,0.009,0.004,159,-1.291,0.989,100,287124.000,0.348,0.044,107.949,0.004,2.408,0.415,0.833
17,6.991E-5,140.162,50.000,181,0.359,0.054,0.073,0.352,0.049,0.018,0.009,0.015,0.006,167.544,0.164,0.018,0.010,146,-0.587,-0.710,100,656099.001,0.352,0.056,178.065,0.009,2.466,0.405,0.697
18,4.050E-5,145.200,71.000,181,0.315,0.065,0.048,0.311,0.058,0.008,0.011,0.008,0.007,92.232,0.218,0.012,0.006,156,-0.722,-0.673,100,393783.000,0.313,0.069,70.427,0.008,1.121,0.892,0.643
19,2.049E-5,158.085,116.000,181,0.197,0.062,0.026,0.192,0.060,0.008,0.005,0.008,0.003,8.913,0.378,0.008,0.003,158,-0.410,-0.574,100,216892.000,0.192,0.062,7.765,0.004,2.447,0.409,0.753
20,7.972E-5,145.901,67.000,181,0.408,0.068,0.067,0.402,0.062,0.012,0.015,0.014,0.007,126.633,0.224,0.016,0.012,154,-0.685,-0.641,100,778818.998,0.403,0.062,116.952,0.008,2.024,0.494,0.769
21,4.857E-5,113.527,10.000,181,0.055,0.069,0.048,0.050,0.063,0.012,0.012,0.009,0.007,147.016,0.270,0.013,0.006,116,-0.276,-0.984,100,369190.000,0.053,0.063,100.654,0.009,1.442,0.694,0.635
22,2.590E-5,107.897,0.000,181,0.291,0.071,0.023,0.288,0.067,0.007,0.006,0.007,0.005,27.322,0.634,0.008,0.003,118,-0.391,-1.091,100,187093.000,0.288,0.073,35.218,0.005,1.496,0.668,0.919
23,2.088E-5,162.594,106.000,181,0.254,0.087,0.041,0.251,0.083,0.006,0.008,0.007,0.004,121.853,0.154,0.009,0.003,168,-1.150,0.655,100,227306.000,0.252,0.083,116.928,0.005,2.042,0.490,0.664
24,2.522E-5,85.350,0.000,181,0.161,0.087,0.023,0.158,0.083,0.006,0.007,0.007,0.004,133.349,0.625,0.008,0.002,84,-0.010,-1.432,100,144156.000,0.160,0.084,124.461,0.005,1.641,0.610,0.906
25,4.217E-5,134.413,59.000,181,0.287,0.091,0.040,0.282,0.085,0.011,0.012,0.015,0.004,51.357,0.326,0.014,0.006,139,-0.387,-0.889,100,379582.000,0.283,0.096,43.586,0.004,4.171,0.240,0.749
