 ,Area,Mean,Min,Max,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,2.764E-5,140.538,49,175,0.269,0.011,0.041,0.266,0.007,0.007,0.009,0.009,0.004,117.876,0.210,0.010,0.004,151,-1.003,0.141,100,205748.000,0.267,0.007,121.661,0.005,2.127,0.470,0.763
2,2.516E-5,145.397,97,175,0.473,0.014,0.038,0.469,0.011,0.009,0.005,0.008,0.004,165.044,0.215,0.009,0.004,145,-0.337,-0.766,100,193814.000,0.469,0.013,159.864,0.005,1.793,0.558,0.768
3,2.339E-5,78.305,0,172,0.284,0.014,0.020,0.281,0.011,0.005,0.006,0.006,0.005,73.134,0.719,0.006,0.002,86,0.007,-1.660,100,97020.000,0.283,0.017,78.690,0.005,1.211,0.826,0.921
4,2.418E-5,155.795,113,174,0.330,0.015,0.038,0.326,0.012,0.009,0.007,0.008,0.004,35.774,0.206,0.010,0.004,160,-0.548,-0.961,100,199574.000,0.326,0.018,33.232,0.005,2.273,0.440,0.704
5,8.060E-5,90.175,0,175,0.397,0.017,0.060,0.390,0.013,0.015,0.009,0.016,0.006,166.105,0.278,0.016,0.007,117,-0.373,-1.496,100,385046.000,0.390,0.016,160.615,0.008,2.512,0.398,0.759
6,3.543E-5,88.084,0,175,0.261,0.018,0.034,0.257,0.014,0.007,0.009,0.008,0.005,48.742,0.384,0.011,0.003,99,-0.231,-1.384,100,165334.000,0.258,0.023,55.905,0.007,1.516,0.659,0.762
7,2.949E-5,126.766,0,173,0.078,0.018,0.045,0.074,0.014,0.008,0.008,0.009,0.004,40.287,0.184,0.009,0.004,143,-0.946,-0.064,100,198008.000,0.076,0.021,52.792,0.005,1.984,0.504,0.777
8,1.984E-5,104.750,0,175,0.127,0.017,0.025,0.123,0.014,0.007,0.006,0.006,0.005,14.757,0.402,0.007,0.002,120,-0.480,-1.054,100,110092.000,0.123,0.018,10.620,0.005,1.238,0.808,0.810
9,7.637E-5,79.815,0,175,0.168,0.021,0.066,0.162,0.014,0.014,0.013,0.012,0.008,15.096,0.223,0.014,0.006,91,-0.074,-1.590,100,322930.000,0.162,0.027,38.746,0.011,1.570,0.637,0.703
10,3.358E-5,136.322,48,174,0.430,0.019,0.042,0.425,0.016,0.009,0.006,0.009,0.005,167.910,0.236,0.010,0.005,143,-0.732,-0.381,100,242517.000,0.425,0.016,156.595,0.006,1.708,0.586,0.808
11,3.601E-4,117.096,0,175,0.516,0.030,0.310,0.501,0.017,0.034,0.024,0.029,0.016,161.299,0.047,0.038,0.042,137,-1.083,-0.022,100,2234080.011,0.501,0.023,156.143,0.024,1.851,0.540,0.550
12,2.224E-5,144.794,18,175,0.111,0.023,0.050,0.107,0.020,0.010,0.007,0.006,0.005,161.214,0.112,0.010,0.003,155,-1.641,3.233,100,170567.000,0.107,0.021,174.523,0.006,1.365,0.732,0.554
13,4.917E-5,117.478,0,175,0.150,0.027,0.065,0.144,0.022,0.013,0.010,0.011,0.006,29.906,0.147,0.014,0.006,138,-1.066,-0.072,100,306030.000,0.144,0.031,15.403,0.010,1.853,0.540,0.566
14,3.794E-5,138.766,46,172,0.304,0.028,0.055,0.296,0.023,0.014,0.008,0.014,0.003,163.444,0.159,0.015,0.005,139,-0.645,-0.220,100,278919.000,0.296,0.025,157.906,0.006,4.006,0.250,0.552
15,1.742E-4,64.837,0,175,0.180,0.032,0.086,0.172,0.024,0.017,0.016,0.016,0.014,7.263,0.297,0.019,0.011,46,0.318,-1.601,100,598188.000,0.172,0.038,32.407,0.015,1.190,0.841,0.824
16,3.060E-5,114.186,0,175,0.102,0.029,0.041,0.097,0.026,0.010,0.006,0.008,0.005,161.659,0.233,0.010,0.003,138,-0.987,-0.352,100,185095.000,0.097,0.028,158.908,0.006,1.474,0.679,0.689
17,2.256E-5,123.111,0,173,0.366,0.032,0.023,0.363,0.029,0.007,0.005,0.007,0.004,26.732,0.520,0.008,0.003,133,-0.801,-0.297,100,147118.000,0.363,0.032,15.803,0.005,1.567,0.638,0.869
18,3.964E-5,144.606,17,175,0.429,0.037,0.049,0.426,0.032,0.008,0.012,0.011,0.005,61.522,0.208,0.012,0.006,159,-1.505,1.606,100,303672.000,0.427,0.043,63.153,0.006,2.389,0.419,0.692
19,1.442E-4,82.104,0,175,0.338,0.043,0.082,0.331,0.035,0.014,0.017,0.017,0.011,62.519,0.267,0.020,0.012,88,-0.034,-1.622,100,627357.000,0.332,0.050,48.888,0.013,1.506,0.664,0.767
20,1.010E-4,125.948,0,175,0.468,0.042,0.092,0.459,0.035,0.020,0.016,0.018,0.007,33.714,0.151,0.024,0.013,140,-1.130,0.534,100,673821.000,0.460,0.051,40.636,0.010,2.659,0.376,0.618
21,6.129E-5,131.878,0,172,0.375,0.044,0.065,0.369,0.037,0.011,0.012,0.010,0.008,120.310,0.180,0.013,0.008,137,-1.071,1.063,100,428207.000,0.372,0.038,114.944,0.009,1.375,0.727,0.706
22,1.947E-4,80.856,0,175,0.227,0.052,0.129,0.219,0.042,0.017,0.026,0.021,0.012,114.713,0.147,0.027,0.016,91,-0.070,-1.543,100,833783.000,0.221,0.042,103.749,0.014,1.824,0.548,0.698
23,2.152E-5,165.637,138,175,0.536,0.048,0.080,0.532,0.044,0.009,0.008,0.008,0.003,134.941,0.042,0.011,0.004,168,-0.668,-0.393,100,188826.000,0.532,0.045,138.122,0.006,2.331,0.429,0.492
24,1.091E-4,100.620,0,175,0.038,0.061,0.097,0.031,0.053,0.013,0.017,0.017,0.008,115.134,0.146,0.019,0.011,109,-0.549,-1.053,100,581682.000,0.032,0.053,124.721,0.011,1.968,0.508,0.688
25,6.248E-5,48.510,0,175,0.268,0.061,0.041,0.264,0.056,0.009,0.010,0.010,0.008,88.489,0.470,0.012,0.003,0,0.800,-1.029,100,160568.000,0.264,0.056,137.406,0.008,1.189,0.841,0.813
26,2.703E-5,121.070,0,174,0.109,0.061,0.030,0.106,0.058,0.006,0.007,0.007,0.005,122.413,0.380,0.008,0.003,135,-0.869,-0.105,100,173372.000,0.107,0.058,120.114,0.006,1.483,0.674,0.854
27,2.412E-5,140.383,32,175,0.185,0.064,0.042,0.179,0.058,0.010,0.010,0.010,0.003,47.788,0.169,0.013,0.003,148.500,-1.250,1.028,100,179410.000,0.179,0.066,41.070,0.005,3.472,0.288,0.500
28,4.966E-5,106.968,0,175,0.171,0.065,0.053,0.164,0.061,0.015,0.008,0.012,0.005,2.181,0.220,0.015,0.005,118,-0.564,-0.714,100,281433.000,0.164,0.068,6.992,0.008,2.172,0.460,0.584
29,2.388E-5,134.766,8,175,0.390,0.065,0.028,0.387,0.061,0.007,0.007,0.006,0.005,121.668,0.395,0.007,0.003,141,-1.283,1.673,100,170479.000,0.389,0.068,75.426,0.006,1.064,0.940,0.771
30,1.018E-4,97.978,0,175,0.088,0.074,0.087,0.083,0.062,0.008,0.024,0.022,0.006,92.415,0.170,0.024,0.010,120,-0.558,-1.189,100,528298.000,0.086,0.086,84.355,0.008,3.852,0.260,0.689
31,4.368E-5,98.115,0,175,0.011,0.067,0.049,0.007,0.063,0.009,0.009,0.008,0.007,8.037,0.227,0.010,0.004,118,-0.458,-1.319,100,227037.000,0.007,0.070,30.828,0.008,1.140,0.877,0.755
32,2.292E-5,147.334,67,174,0.424,0.066,0.045,0.418,0.063,0.012,0.007,0.009,0.003,168.250,0.140,0.013,0.003,157.500,-1.111,0.731,100,178863.999,0.418,0.066,162.759,0.006,2.561,0.390,0.504
33,2.662E-5,119.848,0,173,0.062,0.069,0.036,0.059,0.064,0.006,0.009,0.009,0.004,70.324,0.254,0.010,0.003,137,-1.107,0.203,100,168986.000,0.061,0.074,78.366,0.004,2.646,0.378,0.732
34,3.118E-5,132.110,8,175,0.534,0.069,0.036,0.530,0.065,0.008,0.007,0.007,0.005,44.780,0.302,0.008,0.004,139,-1.031,0.366,100,218246.000,0.530,0.070,22.694,0.006,1.329,0.752,0.823
35,2.528E-5,110.509,0,175,0.034,0.073,0.036,0.031,0.068,0.006,0.009,0.008,0.004,65.516,0.245,0.010,0.003,129,-0.830,-0.467,100,147972.000,0.031,0.077,69.814,0.005,1.988,0.503,0.683
36,2.244E-5,126.047,31,175,0.370,0.074,0.024,0.366,0.071,0.007,0.005,0.007,0.004,25.871,0.504,0.007,0.003,131,-0.595,-0.661,100,149870.000,0.367,0.076,34.287,0.005,1.509,0.663,0.883
37,4.572E-5,115.860,0,175,0.243,0.078,0.047,0.235,0.075,0.014,0.006,0.014,0.004,9.535,0.256,0.015,0.005,127.000,-0.711,-0.369,100,280614.000,0.235,0.080,18.435,0.006,3.232,0.309,0.729
38,7.771E-5,86.291,0,175,0.331,0.083,0.070,0.325,0.075,0.015,0.015,0.015,0.007,126.446,0.202,0.017,0.007,102,-0.247,-1.446,100,355259.000,0.326,0.075,119.859,0.010,2.154,0.464,0.618
39,1.456E-4,91.633,0,175,0.130,0.086,0.117,0.123,0.075,0.014,0.022,0.019,0.010,117.093,0.134,0.024,0.013,112,-0.307,-1.524,100,706948.000,0.126,0.075,109.811,0.012,1.992,0.502,0.699
40,2.412E-5,94.837,0,173,0.024,0.078,0.029,0.020,0.075,0.007,0.006,0.008,0.004,26.035,0.372,0.009,0.002,115,-0.402,-1.419,100,121202.000,0.020,0.080,32.681,0.005,1.847,0.541,0.814
41,3.032E-5,149.047,62,175,0.063,0.085,0.043,0.060,0.080,0.005,0.010,0.010,0.004,87.363,0.206,0.010,0.005,151,-0.932,0.728,100,239370.000,0.062,0.080,102.700,0.005,2.340,0.427,0.722
42,3.611E-5,135.801,49,173,0.016,0.084,0.044,0.011,0.081,0.011,0.006,0.010,0.005,12.992,0.235,0.011,0.005,143,-0.634,-0.353,100,259788.000,0.011,0.085,17.103,0.006,2.074,0.482,0.772
43,2.031E-5,154.188,111,169,0.108,0.086,0.033,0.105,0.082,0.005,0.008,0.007,0.004,75.510,0.237,0.008,0.003,157,-0.704,-0.615,100,165906.000,0.108,0.082,100.739,0.005,1.749,0.572,0.680
44,2.618E-5,137.095,45,175,0.215,0.088,0.037,0.211,0.084,0.007,0.007,0.007,0.005,42.983,0.236,0.009,0.004,148,-0.781,-0.294,100,190151.000,0.211,0.091,43.069,0.006,1.518,0.659,0.692
45,4.393E-5,80.585,0,175,0.276,0.090,0.042,0.270,0.086,0.011,0.008,0.010,0.006,148.432,0.317,0.012,0.004,88,-0.063,-1.504,100,187522.000,0.271,0.087,154.942,0.008,1.784,0.560,0.702
46,2.601E-5,144.848,86,175,0.337,0.097,0.034,0.333,0.093,0.007,0.007,0.007,0.005,48.364,0.282,0.009,0.004,151,-0.416,-0.913,100,199600.000,0.334,0.100,54.782,0.006,1.580,0.633,0.728
47,4.704E-5,69.378,0,175,0.391,0.100,0.039,0.387,0.094,0.008,0.012,0.011,0.006,80.666,0.385,0.012,0.003,62,0.221,-1.604,100,172891.001,0.389,0.094,101.560,0.007,1.908,0.524,0.703
48,4.542E-5,103.802,0,175,0.060,0.098,0.046,0.055,0.095,0.011,0.007,0.011,0.005,15.680,0.266,0.012,0.005,118.500,-0.521,-0.955,100,249748.000,0.055,0.101,30.630,0.006,2.014,0.497,0.777
49,4.621E-5,74.604,0,175,0.223,0.103,0.043,0.219,0.098,0.008,0.011,0.010,0.006,60.258,0.312,0.012,0.003,79,0.064,-1.609,100,182630.999,0.220,0.109,66.886,0.007,1.768,0.566,0.740
50,5.051E-5,147.129,67,175,0.033,0.113,0.059,0.029,0.108,0.009,0.012,0.011,0.006,67.121,0.180,0.013,0.007,151,-0.785,0.115,100,393718.000,0.031,0.119,63.159,0.008,1.760,0.568,0.649
51,9.412E-5,47.527,0,175,0.159,0.117,0.046,0.154,0.111,0.011,0.012,0.013,0.009,47.332,0.547,0.015,0.004,0,0.826,-1.021,100,236969.000,0.155,0.124,54.707,0.010,1.435,0.697,0.930
52,4.368E-5,140.363,64.000,175,0.483,0.115,0.056,0.474,0.112,0.017,0.005,0.016,0.004,3.932,0.174,0.017,0.006,145,-0.694,-0.175,100,324801.000,0.474,0.116,8.461,0.005,4.508,0.222,0.744
53,2.903E-5,113.939,0,175,0.007,0.115,0.036,0.004,0.112,0.007,0.009,0.007,0.005,64.929,0.288,0.009,0.003,127,-0.746,-0.467,100,175238.000,0.005,0.112,97.125,0.006,1.392,0.719,0.733
54,2.401E-5,104.225,0,175,0.374,0.115,0.023,0.371,0.113,0.007,0.005,0.007,0.004,169.293,0.563,0.007,0.003,113,-0.288,-1.169,100,132574.000,0.371,0.115,8.915,0.005,1.523,0.656,0.887
