 ,Area,Mean,Min,Max,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,2.609E-5,150.160,76,177,0.077,0.004,0.041,0.074,0.001,0.007,0.009,0.007,0.004,127.738,0.195,0.009,0.004,153,-0.870,0.226,100,372997.000,0.076,0.001,106.763,0.006,1.687,0.593,0.706
2,1.151E-4,159.154,87,177,0.403,0.013,0.189,0.397,0.003,0.014,0.019,0.019,0.008,72.577,0.041,0.022,0.018,164,-1.609,2.671,100,1744167.000,0.400,0.023,62.583,0.011,2.496,0.401,0.599
3,2.651E-5,123.269,22,177,0.249,0.008,0.027,0.246,0.005,0.006,0.006,0.006,0.006,89.066,0.451,0.007,0.003,132,-0.637,-0.618,100,311132.000,0.248,0.011,65.037,0.006,1.114,0.898,0.897
4,2.172E-5,146.529,92,177,0.234,0.009,0.032,0.231,0.006,0.005,0.006,0.006,0.005,80.554,0.262,0.006,0.003,147,-0.402,-0.851,100,303023.000,0.233,0.006,108.726,0.005,1.181,0.847,0.830
5,2.003E-5,140.120,79,177,0.260,0.010,0.022,0.258,0.007,0.006,0.006,0.005,0.005,85.725,0.501,0.006,0.003,143,-0.421,-0.856,100,267208.000,0.260,0.007,104.797,0.005,1.052,0.951,0.894
6,2.960E-5,147.561,63,177,0.208,0.011,0.039,0.205,0.007,0.007,0.006,0.007,0.006,2.243,0.241,0.008,0.004,157,-0.958,-0.029,100,415827.000,0.205,0.013,24.829,0.006,1.157,0.864,0.812
7,1.199E-4,167.079,136,177,0.039,0.015,0.149,0.031,0.007,0.015,0.016,0.015,0.010,36.024,0.068,0.018,0.020,169,-0.684,-0.368,100,1907202.000,0.032,0.021,46.848,0.013,1.436,0.696,0.698
8,1.626E-4,131.124,0,177,0.350,0.018,0.115,0.341,0.009,0.019,0.017,0.019,0.011,23.467,0.153,0.020,0.021,144,-1.201,0.690,100,2029543.000,0.342,0.024,24.817,0.014,1.680,0.595,0.798
9,4.279E-5,158.223,116,177,0.220,0.013,0.088,0.212,0.010,0.014,0.007,0.013,0.004,161.377,0.070,0.015,0.007,163,-0.670,-0.707,100,644443.000,0.212,0.012,165.480,0.006,2.878,0.348,0.613
10,3.342E-5,163.308,118,177,0.131,0.015,0.084,0.125,0.010,0.014,0.009,0.013,0.003,160.315,0.059,0.015,0.005,163,-1.250,1.622,100,519484.000,0.125,0.012,150.555,0.006,4.014,0.249,0.518
