 ,Area,Mean,Min,Max,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,1.608E-4,142.405,0,182,0.085,0.018,0.240,0.075,0.004,0.019,0.025,0.019,0.011,100.252,0.035,0.026,0.023,154.000,-1.465,2.226,100,1213434.998,0.082,0.029,80.081,0.018,1.683,0.594,0.475
2,4.187E-5,91.969,0,182,0.223,0.015,0.040,0.220,0.010,0.007,0.009,0.008,0.007,96.358,0.322,0.009,0.004,113.000,-0.240,-1.578,100,203987.000,0.222,0.019,77.381,0.007,1.257,0.795,0.826
3,2.524E-5,151.456,89,181,0.402,0.017,0.036,0.398,0.013,0.007,0.007,0.006,0.005,53.235,0.251,0.008,0.004,155.000,-0.544,-0.873,100,202497.000,0.398,0.018,27.031,0.006,1.256,0.796,0.751
4,2.475E-5,176.510,149,182,0.502,0.018,0.063,0.498,0.015,0.008,0.007,0.007,0.005,6.083,0.078,0.008,0.004,178.000,-1.460,1.967,100,231405.000,0.498,0.019,24.905,0.007,1.420,0.704,0.548
5,7.613E-5,112.754,0,182,0.207,0.023,0.081,0.201,0.016,0.013,0.016,0.016,0.006,59.374,0.145,0.018,0.009,132.000,-0.790,-0.704,100,454735.000,0.201,0.030,46.259,0.008,2.550,0.392,0.637
6,2.686E-5,160.743,57,181,0.168,0.023,0.039,0.164,0.020,0.009,0.006,0.009,0.004,167.791,0.220,0.010,0.004,166.000,-1.719,3.444,100,228737.000,0.164,0.022,159.538,0.005,2.390,0.418,0.729
7,3.228E-5,163.448,117,182,0.412,0.026,0.053,0.406,0.021,0.011,0.008,0.011,0.004,22.733,0.142,0.012,0.005,167.000,-0.765,-0.236,100,279496.000,0.406,0.029,20.556,0.006,2.814,0.355,0.648
8,9.438E-5,175.607,147,182,0.485,0.028,0.182,0.477,0.022,0.017,0.014,0.015,0.008,33.579,0.036,0.018,0.017,177.000,-1.574,2.636,100,878037.000,0.479,0.035,38.326,0.011,1.823,0.549,0.596
9,1.011E-4,139.001,0,182,0.138,0.034,0.144,0.127,0.027,0.020,0.017,0.019,0.007,143.640,0.061,0.023,0.014,155.000,-1.689,2.073,100,744627.999,0.128,0.029,147.848,0.011,2.734,0.366,0.530
10,4.502E-5,177.891,147,182,0.241,0.038,0.168,0.234,0.029,0.012,0.018,0.012,0.005,109.593,0.020,0.018,0.008,179.000,-2.111,6.105,100,424271.000,0.239,0.029,94.365,0.009,2.396,0.417,0.360
