 ,Area,Mean,Min,Max,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,4.400E-5,116.748,5.000,172.039,0.189,0.005,0.042,0.183,0.001,0.009,0.008,0.009,0.006,145.765,0.308,0.011,0.005,127.066,-0.595,-0.760,100,473063.928,0.183,0.002,139.921,0.007,1.419,0.705,0.803
2,1.307E-4,142.949,76.206,172.000,0.027,0.017,0.142,0.021,0.003,0.013,0.026,0.021,0.008,88.894,0.082,0.026,0.019,143.046,-0.502,-0.589,100,1720822.360,0.027,0.003,91.623,0.012,2.549,0.392,0.617
3,3.141E-5,157.990,120.142,172.039,0.378,0.007,0.053,0.374,0.003,0.008,0.008,0.008,0.005,45.959,0.138,0.009,0.005,162.058,-1.005,0.814,100,457065.927,0.375,0.011,42.184,0.006,1.626,0.615,0.753
4,2.640E-5,153.141,113.168,172.049,0.338,0.008,0.039,0.335,0.004,0.006,0.008,0.008,0.004,116.388,0.221,0.009,0.004,156.092,-0.604,-0.742,100,372285.314,0.336,0.004,119.745,0.005,1.845,0.542,0.779
5,3.177E-5,147.203,90.209,172.075,0.151,0.014,0.054,0.147,0.009,0.010,0.009,0.008,0.005,150.967,0.135,0.011,0.005,153.099,-0.892,-0.118,100,430717.358,0.147,0.010,141.340,0.008,1.640,0.610,0.563
6,4.960E-5,138.383,68.250,172.000,0.044,0.014,0.054,0.039,0.009,0.011,0.009,0.010,0.006,145.919,0.213,0.011,0.007,141.060,-0.594,-0.689,100,632133.806,0.040,0.011,152.021,0.007,1.570,0.637,0.817
7,4.439E-5,126.902,46.309,172.049,0.249,0.013,0.042,0.244,0.009,0.011,0.007,0.011,0.005,153.690,0.311,0.011,0.006,133.113,-0.484,-0.891,100,518776.079,0.244,0.010,150.642,0.006,2.092,0.478,0.886
8,3.463E-5,162.148,135.099,170.012,0.409,0.015,0.077,0.405,0.010,0.009,0.009,0.008,0.005,37.099,0.074,0.010,0.006,164.035,-1.185,0.906,100,517091.451,0.407,0.019,61.243,0.007,1.596,0.627,0.651
9,5.931E-5,149.350,111.182,172.075,0.180,0.023,0.062,0.175,0.018,0.009,0.010,0.010,0.008,117.744,0.192,0.011,0.009,153.099,-0.392,-0.896,100,815751.757,0.179,0.018,111.595,0.009,1.198,0.835,0.850
10,2.893E-5,134.199,16.000,172.049,0.083,0.022,0.041,0.078,0.019,0.010,0.006,0.009,0.004,157.177,0.219,0.010,0.004,148.091,-1.148,0.332,100,357506.844,0.078,0.020,159.578,0.006,2.055,0.487,0.689
11,3.494E-5,133.131,66.272,171.055,0.282,0.023,0.032,0.279,0.019,0.007,0.008,0.008,0.006,131.088,0.424,0.008,0.005,137.127,-0.368,-1.096,100,428415.150,0.281,0.019,112.218,0.006,1.291,0.775,0.895
12,4.584E-5,143.810,97.216,172.075,0.230,0.024,0.050,0.227,0.020,0.009,0.010,0.010,0.006,55.797,0.231,0.011,0.007,146.120,-0.284,-1.014,100,607023.988,0.227,0.029,36.983,0.008,1.558,0.642,0.785
13,5.340E-5,95.395,0.000,172.049,0.265,0.027,0.038,0.260,0.022,0.008,0.009,0.010,0.007,54.973,0.465,0.010,0.005,105.102,-0.344,-1.237,100,469150.753,0.262,0.031,57.619,0.008,1.351,0.740,0.917
14,2.415E-5,150.546,106.177,172.049,0.367,0.028,0.038,0.363,0.025,0.006,0.006,0.006,0.005,98.141,0.208,0.006,0.004,157.076,-0.554,-0.877,100,334814.861,0.364,0.030,37.794,0.006,1.021,0.980,0.821
15,7.321E-5,124.824,42.000,172.000,0.403,0.032,0.075,0.397,0.027,0.012,0.011,0.011,0.009,16.959,0.165,0.012,0.009,134.043,-0.529,-0.872,100,841560.971,0.398,0.034,19.855,0.010,1.192,0.839,0.835
16,8.521E-5,157.811,99.153,172.000,0.420,0.036,0.156,0.415,0.027,0.011,0.016,0.014,0.008,82.259,0.044,0.017,0.013,165.029,-1.329,0.803,100,1238344.716,0.416,0.042,64.568,0.011,1.792,0.558,0.618
17,3.926E-5,155.350,113.168,172.049,0.377,0.035,0.051,0.372,0.031,0.010,0.008,0.010,0.005,33.225,0.192,0.012,0.006,160.069,-0.692,-0.411,100,561590.276,0.372,0.037,33.546,0.006,2.038,0.491,0.762
18,2.612E-5,144.165,94.195,172.039,0.033,0.040,0.035,0.030,0.035,0.005,0.009,0.008,0.004,83.770,0.264,0.009,0.004,148.080,-0.380,-1.048,100,346717.946,0.032,0.044,81.964,0.005,1.972,0.507,0.832
19,4.927E-5,144.119,67.261,172.049,0.364,0.043,0.077,0.359,0.036,0.010,0.012,0.010,0.006,57.519,0.105,0.013,0.007,159.064,-0.958,-0.313,100,653868.656,0.361,0.048,66.801,0.008,1.742,0.574,0.631
20,2.174E-5,160.203,133.152,172.089,0.324,0.040,0.036,0.320,0.037,0.007,0.006,0.006,0.005,160.976,0.212,0.007,0.003,161.110,-0.457,-0.243,100,320726.162,0.320,0.040,156.125,0.006,1.264,0.791,0.756
21,3.203E-5,113.235,10.000,172.039,0.041,0.043,0.033,0.037,0.039,0.007,0.007,0.007,0.006,137.718,0.372,0.007,0.004,122.102,-0.477,-0.897,100,334043.965,0.038,0.040,122.784,0.006,1.185,0.844,0.899
22,5.491E-5,157.195,112.157,172.049,0.016,0.046,0.104,0.011,0.040,0.012,0.011,0.010,0.007,158.060,0.064,0.014,0.009,161.064,-0.948,0.164,100,794935.569,0.011,0.041,135.623,0.009,1.511,0.662,0.576
23,1.082E-4,82.375,0.000,172.089,0.158,0.050,0.091,0.152,0.041,0.013,0.020,0.016,0.009,114.920,0.163,0.021,0.009,88.127,-0.088,-1.536,100,820953.650,0.158,0.041,105.787,0.012,1.762,0.568,0.643
24,3.030E-5,149.562,110.213,172.089,0.255,0.048,0.035,0.251,0.045,0.007,0.006,0.007,0.006,24.078,0.317,0.008,0.005,151.121,-0.536,-0.694,100,417276.720,0.252,0.051,42.274,0.006,1.205,0.830,0.854
