 ,Area,Mean,Min,Max,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,3.990E-5,199.959,156,209,0.045,0.007,0.156,0.039,4.122E-4,0.013,0.012,0.009,0.006,122.744,0.021,0.015,0.008,205,-1.443,1.679,100,422714.000,0.039,0.003,151.260,0.011,1.556,0.643,0.355
2,5.168E-5,185.997,114,209,0.058,0.009,0.091,0.052,0.004,0.011,0.011,0.009,0.007,27.198,0.078,0.011,0.010,193,-0.860,-0.194,100,509260.000,0.056,0.004,100.366,0.009,1.255,0.797,0.624
3,4.819E-5,168.305,42,209,0.203,0.010,0.049,0.199,0.005,0.009,0.010,0.010,0.006,59.912,0.250,0.010,0.008,178,-1.107,0.481,100,429682.000,0.200,0.014,39.130,0.007,1.507,0.664,0.787
4,3.643E-5,169.606,67,209,0.298,0.014,0.042,0.295,0.006,0.007,0.012,0.009,0.005,78.125,0.254,0.012,0.006,179,-0.913,0.096,100,327339.000,0.297,0.018,74.687,0.006,1.872,0.534,0.695
5,4.415E-5,157.022,41,209,0.258,0.013,0.048,0.255,0.008,0.009,0.011,0.009,0.006,63.562,0.236,0.012,0.007,170,-0.927,-0.066,100,367274.000,0.256,0.019,54.846,0.008,1.474,0.678,0.712
6,2.203E-5,179.038,117,209,0.370,0.012,0.034,0.366,0.009,0.008,0.006,0.007,0.004,153.398,0.240,0.008,0.004,183,-0.635,-0.464,100,208937.000,0.366,0.011,167.775,0.005,1.948,0.513,0.724
7,5.159E-5,139.665,0,209,0.123,0.018,0.048,0.119,0.015,0.010,0.008,0.009,0.007,16.356,0.279,0.010,0.007,153,-0.793,-0.274,100,381705.000,0.119,0.020,16.260,0.008,1.307,0.765,0.820
8,2.310E-5,170.604,123,209,0.193,0.018,0.028,0.189,0.015,0.008,0.004,0.008,0.004,177.447,0.371,0.008,0.004,170,-0.086,-1.263,100,208819.000,0.189,0.017,172.528,0.004,2.042,0.490,0.789
9,3.118E-5,168.429,56,209,0.206,0.025,0.035,0.201,0.022,0.009,0.006,0.008,0.005,164.583,0.319,0.010,0.005,179,-1.160,0.695,100,278244.000,0.201,0.024,155.624,0.006,1.444,0.692,0.786
10,2.956E-5,198.007,141,209,0.026,0.030,0.074,0.022,0.027,0.010,0.008,0.008,0.004,13.290,0.068,0.011,0.006,204,-1.658,2.125,100,310079.000,0.022,0.034,30.101,0.007,1.883,0.531,0.513
11,2.648E-5,174.788,77,209,0.111,0.031,0.042,0.108,0.027,0.007,0.008,0.007,0.005,74.549,0.188,0.008,0.005,187,-0.935,-0.183,100,245227.000,0.109,0.035,67.166,0.006,1.310,0.763,0.696
12,5.604E-5,187.458,118,209,0.503,0.034,0.133,0.497,0.028,0.013,0.011,0.010,0.007,20.701,0.040,0.015,0.011,198,-1.197,0.439,100,556563.000,0.498,0.038,42.346,0.010,1.503,0.665,0.561
13,1.198E-4,128.305,0,209,0.316,0.037,0.081,0.309,0.028,0.015,0.018,0.017,0.009,126.988,0.228,0.019,0.015,151,-0.728,-0.813,100,814479.999,0.309,0.030,123.111,0.010,1.867,0.536,0.790
14,4.041E-5,199.655,171,209,0.488,0.037,0.081,0.484,0.031,0.009,0.010,0.009,0.006,111.936,0.078,0.011,0.008,201,-0.678,-0.484,100,427462.000,0.486,0.042,78.835,0.008,1.643,0.609,0.611
15,3.587E-5,184.931,122,209,0.025,0.038,0.057,0.020,0.034,0.009,0.009,0.008,0.006,100.449,0.136,0.009,0.007,189,-0.692,-0.306,100,351369.000,0.020,0.035,150.046,0.008,1.329,0.753,0.614
16,2.290E-5,173.991,86,209,0.175,0.038,0.034,0.172,0.034,0.006,0.008,0.007,0.004,121.689,0.251,0.008,0.004,181,-0.785,-0.282,100,211051.000,0.174,0.034,118.237,0.006,1.658,0.603,0.711
17,9.952E-5,157.418,0,209,0.012,0.051,0.105,0.004,0.044,0.016,0.014,0.013,0.010,156.707,0.114,0.016,0.016,178,-1.476,1.346,100,829906.000,0.004,0.054,19.817,0.013,1.351,0.740,0.651
18,4.083E-5,168.375,80,209,0.521,0.052,0.041,0.517,0.048,0.009,0.008,0.009,0.006,143.151,0.304,0.009,0.007,178,-0.858,-0.226,100,364195.000,0.517,0.050,156.038,0.006,1.602,0.624,0.827
19,5.855E-5,170.896,88,209,0.480,0.062,0.055,0.475,0.058,0.011,0.008,0.010,0.007,9.341,0.243,0.012,0.010,175,-0.610,-0.640,100,530118.000,0.475,0.064,17.354,0.008,1.437,0.696,0.836
20,2.243E-5,172.757,36,209,0.493,0.065,0.031,0.490,0.062,0.007,0.005,0.007,0.004,177.761,0.285,0.007,0.004,184,-1.619,2.142,100,205235.000,0.490,0.065,2.121,0.005,1.575,0.635,0.773
