 ,Area,Mean,Min,Max,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,2.208E-5,111.981,22,167,0.321,0.004,0.031,0.318,2.742E-4,0.005,0.007,0.007,0.004,106.254,0.284,0.007,0.002,115.000,-0.264,-1.127,100,295966.000,0.321,2.742E-4,98.637,0.005,1.525,0.656,0.786
2,5.353E-5,102.322,0,167,0.201,0.006,0.050,0.197,8.226E-4,0.010,0.010,0.011,0.006,127.953,0.273,0.012,0.005,115.000,-0.785,-0.541,100,655680.999,0.198,9.140E-4,124.641,0.007,1.871,0.534,0.765
3,5.976E-5,130.126,49,167,0.100,0.009,0.059,0.094,0.003,0.012,0.012,0.011,0.007,55.467,0.218,0.012,0.008,139.000,-0.866,-0.217,100,930789.000,0.094,0.009,14.444,0.009,1.644,0.608,0.684
4,7.404E-5,141.737,83,167,0.333,0.010,0.106,0.325,0.004,0.013,0.013,0.012,0.008,66.482,0.083,0.016,0.010,147.000,-0.712,-0.420,100,1256212.000,0.325,0.014,33.038,0.010,1.492,0.670,0.623
5,5.447E-5,144.570,65,167,0.304,0.010,0.074,0.298,0.005,0.011,0.009,0.010,0.007,166.784,0.124,0.012,0.008,146.000,-0.986,1.415,100,942594.000,0.298,0.010,171.357,0.008,1.348,0.742,0.754
6,2.055E-5,150.326,108,165,0.359,0.011,0.052,0.356,0.006,0.006,0.009,0.008,0.003,70.472,0.096,0.009,0.003,151.000,-0.832,0.049,100,369801.000,0.356,0.014,63.699,0.005,2.192,0.456,0.621
7,6.364E-5,97.128,0,167,0.086,0.010,0.046,0.080,0.006,0.011,0.008,0.011,0.007,163.475,0.385,0.012,0.006,104.000,-0.405,-0.957,100,739917.999,0.080,0.008,156.448,0.008,1.475,0.678,0.884
8,3.347E-5,98.445,0,167,0.318,0.015,0.026,0.315,0.012,0.007,0.006,0.007,0.006,158.562,0.600,0.008,0.003,101.000,-0.329,-0.576,100,394369.000,0.316,0.013,137.447,0.006,1.236,0.809,0.907
9,5.659E-5,132.446,59,167,0.347,0.018,0.066,0.339,0.013,0.013,0.011,0.014,0.005,138.956,0.164,0.015,0.007,141.000,-0.582,-0.891,100,897189.000,0.339,0.013,139.436,0.007,2.584,0.387,0.768
10,6.692E-5,144.533,70,167,0.017,0.020,0.102,0.011,0.013,0.013,0.017,0.015,0.006,122.942,0.082,0.019,0.010,150.000,-1.285,1.313,100,1157851.000,0.011,0.015,124.002,0.010,2.568,0.389,0.514
11,2.542E-5,123.451,26,167,0.141,0.018,0.037,0.138,0.014,0.007,0.008,0.007,0.004,117.325,0.233,0.009,0.003,133.000,-0.826,-0.336,100,375662.000,0.138,0.014,132.474,0.006,1.691,0.591,0.680
12,2.813E-5,109.502,16,167,0.119,0.017,0.030,0.114,0.014,0.009,0.006,0.009,0.004,165.089,0.395,0.009,0.003,114.000,-0.380,-0.805,100,368692.000,0.115,0.015,150.396,0.005,2.243,0.446,0.782
13,4.615E-5,109.377,0,167,0.176,0.020,0.038,0.172,0.015,0.007,0.010,0.010,0.006,72.090,0.392,0.011,0.005,121.000,-0.826,-0.172,100,604197.000,0.174,0.025,59.778,0.007,1.686,0.593,0.825
14,3.451E-5,92.872,0,167,0.184,0.020,0.032,0.181,0.016,0.006,0.009,0.009,0.005,117.057,0.434,0.010,0.003,96.000,-0.277,-1.001,100,383655.999,0.182,0.016,116.565,0.006,1.985,0.504,0.858
15,3.529E-5,119.057,28,167,0.047,0.025,0.038,0.043,0.021,0.008,0.010,0.010,0.004,127.280,0.304,0.012,0.004,126.000,-0.490,-0.924,100,502896.000,0.043,0.022,125.695,0.006,2.451,0.408,0.759
16,4.109E-5,92.004,0,167,0.253,0.025,0.034,0.249,0.021,0.009,0.008,0.008,0.007,5.638,0.451,0.009,0.004,93.000,-0.015,-1.222,100,452474.000,0.249,0.026,6.277,0.008,1.141,0.876,0.842
17,2.065E-5,136.433,77,167,0.006,0.025,0.039,0.002,0.022,0.008,0.006,0.008,0.003,139.420,0.174,0.009,0.003,142.000,-0.571,-0.802,100,337262.000,0.002,0.023,152.632,0.005,2.540,0.394,0.649
18,2.033E-5,140.855,93,167,0.135,0.028,0.029,0.132,0.025,0.006,0.006,0.007,0.004,43.948,0.299,0.008,0.003,143.000,-0.540,-0.344,100,342699.000,0.132,0.031,38.766,0.004,2.063,0.485,0.843
19,4.844E-5,139.085,88,167,0.285,0.028,0.060,0.277,0.025,0.015,0.007,0.016,0.004,167.116,0.169,0.015,0.007,138.000,-0.420,-0.413,100,806413.999,0.278,0.026,160.598,0.006,4.071,0.246,0.687
20,2.260E-5,128.349,65,167,0.253,0.034,0.030,0.249,0.030,0.007,0.006,0.008,0.004,146.319,0.311,0.009,0.003,130.000,-0.357,-0.635,100,347185.000,0.250,0.030,133.290,0.004,2.128,0.470,0.764
21,9.203E-5,91.360,0,167,0.084,0.038,0.046,0.078,0.032,0.013,0.012,0.014,0.009,147.359,0.545,0.014,0.008,89.000,-0.070,-0.938,100,1006424.000,0.080,0.032,123.996,0.009,1.613,0.620,0.880
