 ,Area,Mean,Min,Max,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,4.804E-5,117.655,0,175,0.162,0.008,0.043,0.158,0.003,0.009,0.011,0.009,0.007,88.291,0.319,0.011,0.006,129,-0.861,-0.067,100,299432.000,0.163,0.013,84.144,0.008,1.222,0.818,0.776
2,2.147E-4,111.256,0,175,0.368,0.022,0.177,0.352,0.004,0.027,0.037,0.028,0.010,56.348,0.087,0.038,0.024,130,-0.737,-0.667,100,1265312.000,0.367,0.041,78.445,0.018,2.835,0.353,0.452
3,2.875E-5,161.429,124,175,0.436,0.012,0.059,0.433,0.007,0.005,0.011,0.011,0.003,95.327,0.106,0.011,0.005,164,-0.700,-0.570,100,245856.000,0.434,0.007,105.376,0.005,3.186,0.314,0.610
4,6.996E-5,89.406,0,175,0.148,0.016,0.068,0.142,0.007,0.010,0.015,0.012,0.007,111.419,0.189,0.015,0.006,111,-0.252,-1.595,100,331337.000,0.147,0.007,95.870,0.009,1.715,0.583,0.714
5,6.499E-5,143.217,22,175,0.185,0.020,0.096,0.179,0.013,0.014,0.018,0.016,0.005,55.185,0.088,0.021,0.009,148,-1.218,1.219,100,493096.001,0.180,0.030,54.162,0.008,3.137,0.319,0.531
6,2.758E-5,137.946,86,171,0.351,0.015,0.030,0.347,0.013,0.008,0.005,0.008,0.004,178.944,0.378,0.008,0.004,137,-0.062,-1.034,100,201539.001,0.348,0.014,159.444,0.005,1.773,0.564,0.855
7,3.437E-5,88.296,0,175,0.322,0.019,0.030,0.318,0.015,0.007,0.009,0.007,0.006,106.259,0.471,0.009,0.003,101,-0.225,-1.375,100,160787.000,0.321,0.023,87.230,0.006,1.262,0.793,0.868
8,9.991E-5,77.363,0,175,0.312,0.026,0.076,0.304,0.015,0.016,0.020,0.015,0.009,124.368,0.215,0.020,0.008,84,7.744E-4,-1.643,100,409483.000,0.308,0.015,106.477,0.010,1.718,0.582,0.620
9,9.429E-5,105.455,0,175,0.090,0.026,0.093,0.085,0.017,0.011,0.018,0.016,0.008,95.488,0.137,0.018,0.010,125,-0.760,-0.915,100,526749.000,0.088,0.017,97.070,0.010,2.020,0.495,0.716
10,1.988E-5,106.778,0,171,0.246,0.022,0.023,0.243,0.019,0.005,0.006,0.006,0.004,122.582,0.455,0.007,0.002,110,-0.579,-0.131,100,112437.000,0.244,0.019,127.776,0.005,1.501,0.666,0.821
