 ,Area,Mean,Min,Max,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,5.157E-5,98.828,0.000,160.071,0.158,0.008,0.053,0.152,0.002,0.010,0.011,0.010,0.007,123.257,0.231,0.013,0.005,103.096,-0.275,-1.081,100,469332.846,0.152,0.002,134.050,0.009,1.539,0.650,0.667
2,6.313E-5,92.500,0.000,160.036,0.108,0.009,0.061,0.102,0.004,0.012,0.011,0.010,0.008,3.803,0.210,0.013,0.006,113.066,-0.550,-1.226,100,537796.309,0.105,0.014,57.745,0.009,1.343,0.745,0.692
3,6.474E-5,124.634,10.000,160.071,0.068,0.018,0.085,0.063,0.009,0.009,0.020,0.016,0.005,81.526,0.112,0.021,0.008,133.224,-1.140,0.718,100,743067.595,0.064,0.029,75.611,0.008,2.948,0.339,0.559
4,2.426E-5,138.970,95.213,158.161,0.256,0.016,0.035,0.254,0.012,0.005,0.008,0.008,0.004,106.885,0.249,0.008,0.003,142.255,-0.533,-0.899,100,310458.791,0.255,0.012,99.926,0.004,2.041,0.490,0.799
5,6.008E-5,72.674,0.000,160.036,0.048,0.018,0.048,0.042,0.013,0.011,0.010,0.009,0.008,171.449,0.333,0.011,0.004,75.084,-0.019,-1.594,100,402106.122,0.042,0.021,5.440,0.010,1.153,0.868,0.779
6,2.305E-5,148.318,118.261,159.128,0.390,0.020,0.051,0.387,0.015,0.006,0.009,0.007,0.004,95.812,0.112,0.009,0.003,150.158,-0.958,0.465,100,314879.333,0.389,0.024,86.055,0.005,1.794,0.557,0.663
7,5.324E-5,113.089,20.000,159.149,0.296,0.022,0.049,0.292,0.017,0.008,0.011,0.012,0.005,67.645,0.273,0.012,0.006,119.246,-0.627,-0.308,100,554475.025,0.293,0.028,55.641,0.006,2.254,0.444,0.808
8,7.362E-5,143.451,106.435,159.221,0.249,0.031,0.102,0.242,0.025,0.013,0.014,0.015,0.006,47.469,0.089,0.017,0.011,146.238,-0.600,-0.681,100,972599.703,0.242,0.037,47.447,0.007,2.397,0.417,0.739
9,4.774E-5,122.030,44.237,160.036,0.008,0.031,0.055,0.004,0.026,0.009,0.011,0.010,0.006,102.721,0.196,0.011,0.006,124.133,-0.410,-0.701,100,536445.705,0.006,0.026,103.782,0.008,1.753,0.570,0.700
10,3.058E-5,110.258,31.256,160.036,0.040,0.031,0.036,0.037,0.026,0.005,0.009,0.009,0.004,101.451,0.292,0.009,0.003,114.080,-0.311,-1.084,100,310487.470,0.039,0.026,104.808,0.005,2.163,0.462,0.825
