 ,Area,Mean,Min,Max,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,3.216E-5,188.406,158,203,0.278,0.008,0.058,0.274,0.003,0.007,0.010,0.008,0.005,100.955,0.121,0.010,0.006,190,-0.767,0.033,100,558058.000,0.278,0.003,92.921,0.007,1.730,0.578,0.666
2,2.943E-5,178.844,102,200,0.069,0.011,0.069,0.066,0.006,0.006,0.010,0.009,0.004,99.287,0.077,0.010,0.005,181,-1.134,0.755,100,484668.000,0.067,0.006,116.017,0.006,1.994,0.502,0.636
3,2.688E-5,186.596,117,203,0.357,0.017,0.062,0.354,0.012,0.007,0.008,0.007,0.005,76.719,0.087,0.009,0.005,194,-1.327,1.611,100,461825.000,0.355,0.020,71.996,0.007,1.271,0.787,0.653
4,1.178E-4,145.548,0,203,0.129,0.023,0.109,0.123,0.014,0.013,0.018,0.018,0.009,99.519,0.126,0.019,0.017,161,-0.964,0.079,100,1579192.000,0.127,0.014,97.085,0.013,2.064,0.484,0.639
5,4.993E-5,178.209,122,203,0.349,0.024,0.068,0.345,0.019,0.011,0.010,0.010,0.006,131.312,0.135,0.011,0.009,182,-0.588,-0.437,100,819406.000,0.346,0.019,141.089,0.008,1.595,0.627,0.720
6,3.475E-5,194.780,170,203,0.052,0.025,0.091,0.047,0.021,0.009,0.009,0.007,0.006,12.383,0.052,0.010,0.007,197,-1.269,2.469,100,623295.000,0.050,0.030,69.444,0.008,1.139,0.878,0.578
7,4.139E-5,192.688,163,203,0.369,0.026,0.087,0.365,0.021,0.009,0.010,0.008,0.007,100.144,0.069,0.010,0.008,194,-0.955,1.131,100,734526.000,0.368,0.021,98.881,0.008,1.206,0.829,0.671
8,7.809E-5,182.454,85,203,0.042,0.036,0.153,0.036,0.029,0.015,0.016,0.013,0.008,51.404,0.042,0.019,0.014,191,-1.474,1.613,100,1312029.000,0.037,0.045,44.780,0.012,1.755,0.570,0.492
9,2.755E-5,170.175,93,203,0.168,0.036,0.040,0.164,0.033,0.008,0.006,0.008,0.004,163.910,0.214,0.009,0.005,178,-0.742,-0.360,100,431733.000,0.164,0.034,157.166,0.005,1.918,0.521,0.785
10,2.687E-5,168.313,88,203,0.296,0.045,0.035,0.292,0.043,0.008,0.005,0.007,0.005,8.638,0.283,0.008,0.005,174,-0.699,-0.370,100,416406.000,0.292,0.046,12.362,0.005,1.426,0.701,0.843
