 ,Area,Mean,Min,Max,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,3.424E-5,89.137,0.000,164,0.261,0.006,0.028,0.258,0.002,0.007,0.007,0.007,0.006,117.461,0.556,0.008,0.003,92,-0.203,-1.184,100,365373.999,0.259,0.002,123.503,0.006,1.185,0.844,0.923
2,2.170E-5,83.341,0.000,164,0.176,0.013,0.023,0.174,0.009,0.005,0.007,0.008,0.004,103.884,0.525,0.008,0.002,83,0.018,-1.281,100,216437.000,0.175,0.009,97.640,0.004,2.162,0.463,0.889
3,3.026E-5,105.863,16.000,164,0.208,0.014,0.028,0.205,0.011,0.008,0.008,0.010,0.004,43.839,0.490,0.010,0.003,105,-0.248,-0.746,100,383435.000,0.205,0.017,36.978,0.004,2.444,0.409,0.885
4,2.447E-5,137.742,90.000,164,0.311,0.014,0.033,0.308,0.011,0.006,0.006,0.006,0.005,135.448,0.290,0.007,0.003,140,-0.407,-0.902,100,403445.001,0.310,0.011,126.573,0.006,1.168,0.856,0.825
5,5.821E-5,99.033,0.000,164,0.233,0.021,0.046,0.227,0.016,0.011,0.010,0.009,0.008,138.163,0.351,0.012,0.006,103,-0.274,-1.068,100,690062.000,0.227,0.021,157.100,0.009,1.139,0.878,0.822
6,2.448E-5,93.574,0.000,164,0.063,0.022,0.024,0.060,0.019,0.007,0.006,0.008,0.004,150.562,0.531,0.008,0.002,95,-0.226,-1.006,100,274171.999,0.060,0.020,150.255,0.005,1.910,0.524,0.886
7,3.146E-5,102.522,4.000,164,0.298,0.023,0.030,0.294,0.020,0.008,0.006,0.007,0.006,175.108,0.454,0.008,0.003,107,-0.354,-1.001,100,386099.000,0.294,0.024,13.392,0.006,1.287,0.777,0.906
8,3.260E-5,145.118,67.000,164,0.014,0.027,0.084,0.008,0.023,0.013,0.007,0.011,0.004,170.098,0.058,0.013,0.005,149,-1.483,2.239,100,566249.000,0.008,0.023,162.693,0.006,2.837,0.352,0.517
9,7.896E-5,129.454,39.000,164,0.020,0.041,0.124,0.004,0.026,0.029,0.026,0.024,0.004,44.095,0.064,0.038,0.010,134,-0.618,-0.418,100,1223602.999,0.004,0.052,42.764,0.008,5.546,0.180,0.324
10,3.454E-5,101.904,11.000,164,0.277,0.041,0.031,0.274,0.038,0.007,0.007,0.008,0.005,143.744,0.445,0.009,0.004,105,-0.259,-1.171,100,421271.999,0.274,0.038,142.568,0.006,1.503,0.665,0.904
11,5.424E-5,110.459,4.000,164,0.257,0.047,0.060,0.252,0.040,0.011,0.016,0.016,0.004,120.708,0.192,0.017,0.006,117,-0.479,-0.791,100,717208.000,0.254,0.040,109.335,0.006,3.752,0.267,0.602
12,2.096E-5,116.810,45.000,164,0.057,0.046,0.026,0.054,0.044,0.006,0.005,0.006,0.005,7.563,0.397,0.006,0.002,121,-0.300,-1.130,100,293076.000,0.055,0.048,31.827,0.005,1.302,0.768,0.880
13,2.644E-5,142.407,94.000,162,0.335,0.053,0.042,0.331,0.050,0.008,0.006,0.008,0.004,158.399,0.188,0.009,0.004,147,-0.511,-0.798,100,450718.001,0.331,0.050,158.085,0.005,1.835,0.545,0.821
14,2.141E-5,109.618,25.000,164,0.247,0.058,0.023,0.244,0.055,0.006,0.006,0.006,0.005,36.717,0.526,0.006,0.002,114,-0.359,-1.018,100,280950.000,0.246,0.061,66.801,0.005,1.268,0.789,0.903
