 ,Area,Mean,Min,Max,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,4.800E-5,113.299,35,154,0.313,0.008,0.050,0.308,0.002,0.010,0.012,0.011,0.006,123.642,0.246,0.013,0.005,120.000,-0.707,-0.461,100,288120.000,0.310,0.002,114.087,0.007,1.994,0.501,0.671
2,2.843E-5,84.741,11,154,0.153,0.005,0.022,0.149,0.002,0.006,0.007,0.007,0.006,133.835,0.718,0.007,0.002,81.000,0.049,-1.203,100,127620.000,0.150,0.004,148.841,0.006,1.170,0.854,0.909
3,6.231E-5,100.903,0,154,0.127,0.029,0.076,0.122,0.022,0.013,0.012,0.011,0.007,37.666,0.136,0.015,0.006,120.000,-0.900,-0.552,100,333081.999,0.123,0.032,41.634,0.011,1.578,0.634,0.612
4,4.598E-5,78.144,0,154,0.279,0.027,0.038,0.274,0.023,0.010,0.008,0.009,0.007,165.951,0.400,0.011,0.004,83.000,-0.113,-1.366,100,190360.000,0.274,0.023,140.102,0.008,1.311,0.763,0.763
5,5.242E-5,96.973,1,154,0.025,0.030,0.038,0.021,0.026,0.008,0.009,0.010,0.007,124.113,0.455,0.012,0.005,105.000,-0.552,-0.746,100,269294.000,0.021,0.026,129.382,0.008,1.516,0.660,0.876
6,4.260E-5,77.668,0,154,0.216,0.034,0.048,0.211,0.026,0.012,0.012,0.014,0.004,46.494,0.232,0.016,0.003,78.000,-0.078,-1.220,100,175296.000,0.212,0.038,48.489,0.007,3.423,0.292,0.603
7,1.330E-4,65.145,0,154,0.062,0.039,0.083,0.052,0.032,0.018,0.014,0.014,0.012,145.750,0.240,0.019,0.009,65.000,0.102,-1.592,100,458880.000,0.052,0.037,164.521,0.013,1.102,0.908,0.767
8,4.706E-5,66.569,0,154,0.145,0.037,0.034,0.141,0.032,0.008,0.010,0.009,0.007,127.879,0.521,0.010,0.003,67.000,0.088,-1.488,100,165956.000,0.143,0.032,111.523,0.007,1.354,0.738,0.854
9,4.196E-5,72.617,0,154,0.339,0.038,0.036,0.334,0.032,0.009,0.010,0.009,0.006,53.976,0.397,0.010,0.003,78.000,-0.064,-1.513,100,161427.001,0.336,0.042,63.778,0.008,1.378,0.726,0.755
10,2.650E-5,121.527,49,154,0.079,0.039,0.037,0.077,0.033,0.006,0.010,0.009,0.004,112.970,0.249,0.010,0.003,123.500,-0.810,0.140,100,170624.000,0.078,0.033,103.851,0.006,2.204,0.454,0.673
11,3.983E-5,117.776,68,154,0.479,0.039,0.038,0.477,0.033,0.006,0.013,0.012,0.004,74.769,0.343,0.013,0.005,119.000,-0.203,-1.155,100,248507.000,0.478,0.046,74.055,0.005,2.703,0.370,0.835
12,6.401E-5,89.240,0,154,0.102,0.040,0.066,0.094,0.037,0.020,0.007,0.018,0.004,178.698,0.186,0.020,0.006,93.000,-0.326,-1.042,100,302613.000,0.094,0.038,173.313,0.007,4.056,0.247,0.597
13,2.256E-5,103.479,8,154,0.241,0.044,0.031,0.235,0.042,0.009,0.005,0.008,0.004,1.649,0.300,0.009,0.002,109.000,-0.612,-0.535,100,123657.000,0.235,0.046,21.337,0.005,2.316,0.432,0.639
14,3.251E-5,92.710,1,154,0.408,0.046,0.030,0.403,0.043,0.009,0.006,0.009,0.004,11.903,0.452,0.010,0.003,96.500,-0.333,-0.932,100,159646.000,0.403,0.048,22.249,0.006,2.113,0.473,0.805
15,4.045E-5,99.234,0,154,0.027,0.047,0.047,0.018,0.044,0.014,0.007,0.013,0.004,18.109,0.226,0.015,0.004,115.000,-0.736,-0.732,100,212658.000,0.018,0.049,20.556,0.005,3.449,0.290,0.722
16,1.863E-4,80.964,0,154,0.048,0.058,0.122,0.037,0.045,0.022,0.022,0.026,0.009,138.625,0.158,0.028,0.015,96.000,-0.346,-1.448,100,799118.001,0.041,0.046,130.786,0.014,2.820,0.355,0.683
17,1.956E-4,48.352,0,154,0.088,0.060,0.087,0.079,0.050,0.017,0.019,0.016,0.015,74.546,0.326,0.019,0.009,10.000,0.603,-1.281,100,500976.000,0.090,0.050,94.461,0.016,1.064,0.940,0.822
18,4.072E-5,98.094,9,154,0.304,0.056,0.032,0.301,0.051,0.007,0.010,0.009,0.006,105.051,0.502,0.010,0.004,105.000,-0.439,-0.809,100,211589.000,0.302,0.051,107.716,0.007,1.527,0.655,0.823
19,3.260E-5,76.150,0,154,0.177,0.057,0.027,0.172,0.053,0.009,0.006,0.008,0.005,13.750,0.548,0.009,0.002,83.000,-0.160,-1.378,100,131511.000,0.172,0.058,14.876,0.006,1.647,0.607,0.860
20,3.026E-5,80.593,0,154,0.334,0.060,0.028,0.332,0.056,0.005,0.009,0.008,0.005,83.981,0.497,0.009,0.002,93.000,-0.311,-1.301,100,129190.000,0.334,0.065,77.661,0.005,1.698,0.589,0.849
21,2.267E-5,124.400,78,154,0.073,0.061,0.029,0.069,0.058,0.008,0.006,0.009,0.003,28.573,0.346,0.009,0.003,123.000,-0.050,-1.128,100,149404.000,0.069,0.063,25.388,0.004,2.565,0.390,0.743
