 ,Area,Mean,Min,Max,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,2.013E-5,103.284,0.000,168.069,0.126,0.002,0.024,0.122,3.126E-4,0.008,0.004,0.008,0.003,17.022,0.423,0.008,0.002,109.195,-0.559,-0.667,100,191489.100,0.122,0.003,15.255,0.004,2.575,0.388,0.836
2,4.148E-5,92.934,0.000,169.051,0.161,0.007,0.030,0.158,0.002,0.006,0.010,0.010,0.005,87.376,0.562,0.010,0.004,95.170,-0.173,-0.881,100,355008.542,0.159,0.012,75.548,0.006,1.816,0.551,0.909
3,2.827E-5,158.250,130.228,167.086,0.377,0.010,0.062,0.372,0.007,0.009,0.006,0.008,0.004,174.240,0.092,0.009,0.004,161.156,-1.125,0.722,100,411923.513,0.373,0.007,156.038,0.006,1.860,0.538,0.664
4,2.339E-5,160.141,141.300,169.165,0.359,0.011,0.055,0.356,0.008,0.007,0.008,0.006,0.005,93.659,0.099,0.008,0.004,162.171,-1.618,2.335,100,344943.541,0.358,0.015,78.232,0.006,1.226,0.816,0.654
5,2.738E-5,142.830,93.288,169.017,0.009,0.012,0.045,0.005,0.009,0.008,0.007,0.008,0.004,48.724,0.171,0.010,0.004,143.092,-0.377,-0.817,100,360075.648,0.005,0.015,38.089,0.005,2.018,0.496,0.712
6,3.756E-5,156.440,123.188,168.035,0.408,0.015,0.078,0.404,0.009,0.009,0.011,0.009,0.005,127.542,0.078,0.012,0.006,157.108,-0.933,0.397,100,541126.498,0.404,0.009,120.541,0.007,1.799,0.556,0.627
7,3.457E-5,156.348,89.360,169.051,0.037,0.015,0.072,0.033,0.009,0.009,0.010,0.008,0.005,44.656,0.083,0.011,0.005,160.107,-1.487,2.158,100,497811.466,0.036,0.019,62.684,0.007,1.635,0.612,0.637
8,3.012E-5,109.625,0.000,168.947,0.020,0.014,0.038,0.017,0.009,0.006,0.008,0.007,0.005,100.123,0.259,0.008,0.003,123.092,-0.695,-0.691,100,304100.988,0.019,0.018,72.013,0.006,1.338,0.747,0.791
9,8.888E-5,80.917,0.000,169.051,0.308,0.019,0.064,0.304,0.012,0.011,0.014,0.013,0.009,108.530,0.270,0.014,0.007,84.076,-0.052,-1.509,100,662303.818,0.306,0.012,106.535,0.010,1.490,0.671,0.803
10,4.462E-5,100.312,0.000,169.051,0.139,0.017,0.038,0.134,0.013,0.009,0.008,0.010,0.005,144.881,0.378,0.011,0.004,110.179,-0.490,-0.971,100,412181.993,0.134,0.014,145.138,0.006,1.921,0.521,0.861
11,1.074E-4,158.724,122.254,169.051,0.390,0.022,0.146,0.383,0.014,0.015,0.014,0.014,0.010,134.065,0.063,0.016,0.017,161.156,-0.939,0.313,100,1570100.002,0.387,0.014,121.967,0.012,1.467,0.682,0.724
12,8.853E-5,93.760,0.000,169.051,0.156,0.023,0.072,0.151,0.015,0.010,0.017,0.016,0.007,84.691,0.213,0.017,0.008,101.144,-0.326,-1.154,100,764426.492,0.153,0.031,80.826,0.010,2.200,0.454,0.706
13,5.342E-5,163.490,137.171,169.051,0.408,0.025,0.113,0.402,0.020,0.012,0.011,0.011,0.006,39.388,0.052,0.014,0.009,165.120,-1.345,1.557,100,804207.594,0.402,0.029,29.745,0.009,1.695,0.590,0.619
14,2.227E-5,136.318,75.429,167.198,0.182,0.024,0.035,0.179,0.020,0.006,0.007,0.007,0.004,56.213,0.226,0.008,0.003,145.325,-0.621,-0.853,100,279587.343,0.179,0.026,47.675,0.005,1.536,0.651,0.762
15,5.458E-5,131.330,49.265,169.051,0.047,0.034,0.064,0.043,0.025,0.008,0.015,0.013,0.006,96.941,0.167,0.015,0.007,139.107,-0.692,-0.602,100,660063.980,0.046,0.025,94.028,0.007,2.260,0.442,0.660
16,2.110E-5,139.719,73.196,169.196,0.143,0.031,0.041,0.140,0.026,0.006,0.011,0.009,0.003,107.864,0.157,0.012,0.003,147.337,-0.814,-0.452,100,271473.177,0.141,0.026,110.966,0.005,2.979,0.336,0.495
17,4.972E-5,134.656,36.245,169.165,0.054,0.041,0.085,0.048,0.031,0.012,0.016,0.017,0.004,56.376,0.087,0.020,0.007,142.281,-0.865,-0.098,100,616589.778,0.049,0.048,57.412,0.006,4.738,0.211,0.528
18,2.467E-5,153.668,124.309,169.165,0.371,0.036,0.037,0.368,0.033,0.006,0.006,0.006,0.005,141.527,0.222,0.007,0.004,156.243,-0.651,-0.240,100,349132.577,0.369,0.033,124.160,0.006,1.145,0.874,0.799
19,4.009E-5,136.247,78.491,169.196,0.125,0.043,0.042,0.121,0.038,0.007,0.009,0.009,0.006,74.683,0.283,0.010,0.005,136.394,-0.202,-0.932,100,503024.951,0.124,0.038,103.276,0.007,1.437,0.696,0.817
20,3.385E-5,122.932,15.000,169.196,0.237,0.043,0.046,0.231,0.039,0.012,0.008,0.009,0.005,154.692,0.203,0.012,0.004,131.250,-0.826,-0.276,100,383180.144,0.231,0.042,157.932,0.007,2.067,0.484,0.674
21,1.979E-5,148.545,83.350,169.270,0.164,0.046,0.062,0.156,0.040,0.020,0.014,0.013,0.002,32.394,0.065,0.024,0.003,152.343,-1.014,0.887,100,270648.191,0.156,0.054,35.480,0.004,6.706,0.149,0.303
22,4.207E-5,110.573,15.000,169.017,0.023,0.045,0.037,0.019,0.041,0.008,0.009,0.008,0.007,136.570,0.376,0.009,0.005,119.153,-0.376,-1.070,100,428358.252,0.023,0.050,76.954,0.007,1.108,0.903,0.865
23,3.253E-5,134.682,60.265,169.196,0.267,0.049,0.038,0.262,0.045,0.009,0.009,0.009,0.005,49.871,0.288,0.011,0.004,143.361,-0.654,-0.779,100,403507.548,0.262,0.054,40.601,0.006,1.883,0.531,0.740
24,3.485E-5,142.420,79.472,169.196,0.302,0.055,0.043,0.297,0.052,0.012,0.005,0.012,0.004,174.706,0.236,0.012,0.005,148.320,-0.842,-0.356,100,457025.627,0.297,0.054,172.999,0.005,2.989,0.335,0.781
25,4.155E-5,98.270,0.000,169.165,0.233,0.058,0.036,0.230,0.053,0.007,0.010,0.009,0.006,83.504,0.396,0.010,0.004,109.238,-0.440,-1.089,100,375980.668,0.233,0.063,82.126,0.007,1.378,0.726,0.886
26,1.892E-4,143.114,88.378,169.196,0.391,0.071,0.143,0.379,0.061,0.021,0.017,0.022,0.011,38.194,0.117,0.024,0.027,143.262,-0.268,-0.818,100,2493913.059,0.380,0.077,34.663,0.013,1.966,0.509,0.790
27,2.579E-5,107.292,0.000,169.196,0.139,0.068,0.029,0.136,0.065,0.007,0.007,0.008,0.004,138.614,0.381,0.009,0.003,119.296,-0.503,-1.035,100,254818.002,0.136,0.065,129.536,0.005,1.788,0.559,0.833
28,6.541E-5,107.408,1.000,169.165,0.235,0.074,0.047,0.229,0.069,0.011,0.009,0.011,0.008,0.047,0.370,0.011,0.007,113.175,-0.487,-0.874,100,647025.977,0.229,0.071,159.193,0.009,1.333,0.750,0.884
29,2.082E-5,127.632,68.250,169.196,0.041,0.081,0.025,0.038,0.078,0.005,0.006,0.006,0.005,99.959,0.403,0.006,0.003,130.263,-0.185,-1.122,100,244670.915,0.040,0.078,104.036,0.005,1.270,0.787,0.866
30,4.372E-5,155.911,117.324,169.196,0.358,0.084,0.057,0.353,0.079,0.009,0.010,0.010,0.005,47.250,0.168,0.011,0.007,156.274,-0.756,-0.059,100,627697.954,0.353,0.087,33.378,0.007,1.862,0.537,0.767
31,6.496E-5,110.857,0.000,169.270,0.168,0.090,0.068,0.162,0.084,0.013,0.014,0.014,0.006,140.310,0.175,0.017,0.007,128.255,-0.889,-0.425,100,663147.198,0.163,0.085,135.738,0.008,2.526,0.396,0.685
32,2.660E-5,146.374,103.444,169.270,0.081,0.088,0.032,0.077,0.086,0.007,0.005,0.007,0.005,177.383,0.332,0.007,0.004,148.382,-0.475,-0.641,100,358616.384,0.077,0.087,167.905,0.005,1.472,0.679,0.841
33,2.716E-5,149.147,72.207,169.270,0.052,0.098,0.043,0.049,0.092,0.006,0.011,0.011,0.003,112.717,0.188,0.012,0.004,159.330,-1.446,1.140,100,373016.195,0.050,0.092,112.859,0.005,3.459,0.289,0.680
34,4.181E-5,135.735,58.289,169.270,0.132,0.108,0.081,0.126,0.102,0.022,0.016,0.015,0.004,144.957,0.080,0.026,0.006,147.399,-0.895,-0.385,100,522580.206,0.126,0.103,144.122,0.008,4.313,0.232,0.339
35,5.082E-5,72.916,0.000,169.196,0.329,0.111,0.034,0.324,0.106,0.008,0.010,0.009,0.007,118.589,0.561,0.010,0.004,74.096,0.115,-1.440,100,341246.182,0.328,0.106,101.768,0.007,1.369,0.731,0.917
36,3.982E-5,89.548,0.000,169.196,0.234,0.110,0.033,0.229,0.106,0.009,0.007,0.009,0.006,163.102,0.469,0.010,0.004,94.270,-0.145,-1.334,100,328371.279,0.230,0.108,149.959,0.007,1.520,0.658,0.866
37,4.676E-5,102.364,20.000,169.165,0.315,0.117,0.032,0.311,0.112,0.008,0.009,0.009,0.007,106.909,0.580,0.009,0.005,97.293,0.094,-1.043,100,440779.500,0.315,0.121,84.226,0.007,1.235,0.810,0.878
38,2.297E-5,103.739,0.000,169.196,0.293,0.115,0.027,0.290,0.112,0.006,0.006,0.006,0.005,100.712,0.398,0.007,0.002,114.281,-0.401,-1.096,100,219407.201,0.293,0.119,70.463,0.006,1.120,0.893,0.833
39,4.587E-5,143.905,77.466,169.270,0.236,0.118,0.069,0.230,0.114,0.011,0.013,0.009,0.006,121.830,0.119,0.013,0.007,149.364,-0.904,0.063,100,607853.234,0.230,0.115,122.709,0.008,1.534,0.652,0.548
40,3.627E-5,133.053,57.301,169.270,0.203,0.120,0.037,0.199,0.116,0.009,0.007,0.008,0.006,149.246,0.338,0.009,0.005,137.470,-0.486,-0.690,100,444396.726,0.199,0.117,156.297,0.006,1.492,0.670,0.801
41,2.090E-4,81.693,0.000,169.165,0.348,0.130,0.116,0.336,0.117,0.022,0.024,0.021,0.012,40.095,0.194,0.027,0.017,84.245,-0.035,-1.445,100,1572581.388,0.336,0.135,39.890,0.017,1.723,0.580,0.675
42,2.873E-5,117.950,34.286,169.196,0.026,0.124,0.029,0.024,0.119,0.005,0.009,0.008,0.004,87.435,0.437,0.009,0.003,127.268,-0.497,-0.929,100,312095.684,0.025,0.128,81.501,0.005,1.860,0.538,0.838
43,7.015E-5,94.703,0.000,169.196,0.300,0.127,0.070,0.291,0.119,0.016,0.014,0.016,0.005,144.216,0.181,0.019,0.007,108.370,-0.436,-1.280,100,611778.304,0.291,0.121,139.538,0.008,2.981,0.335,0.609
44,2.946E-5,125.753,34.286,169.270,0.085,0.131,0.041,0.080,0.127,0.010,0.008,0.009,0.004,128.408,0.218,0.012,0.004,127.303,-0.535,-0.439,100,341168.392,0.080,0.128,150.446,0.006,2.138,0.468,0.569
45,4.123E-5,133.125,48.279,169.270,0.128,0.133,0.047,0.122,0.130,0.013,0.006,0.013,0.004,163.932,0.238,0.013,0.005,138.421,-0.642,-0.490,100,505476.806,0.122,0.131,162.997,0.005,3.006,0.333,0.789
46,4.824E-5,125.838,31.347,169.270,0.072,0.135,0.045,0.065,0.130,0.013,0.009,0.011,0.006,152.412,0.301,0.014,0.006,129.276,-0.485,-0.684,100,558973.707,0.065,0.131,156.975,0.007,1.887,0.530,0.768
47,2.488E-5,150.717,108.406,167.302,0.232,0.140,0.046,0.229,0.133,0.007,0.012,0.012,0.003,63.898,0.149,0.013,0.004,155.396,-0.773,0.073,100,345292.245,0.230,0.145,64.069,0.004,4.184,0.239,0.590
48,4.024E-5,108.919,10.000,168.069,0.394,0.140,0.033,0.390,0.136,0.008,0.008,0.008,0.007,69.464,0.469,0.008,0.004,116.198,-0.398,-0.999,100,403652.704,0.390,0.141,21.938,0.007,1.104,0.906,0.894
49,2.182E-5,113.568,34.286,169.270,0.050,0.141,0.023,0.047,0.137,0.005,0.007,0.007,0.004,104.737,0.514,0.007,0.002,114.319,-0.177,-1.084,100,228157.368,0.050,0.137,94.970,0.005,1.566,0.639,0.857
50,2.299E-5,141.501,97.489,167.302,0.161,0.140,0.026,0.158,0.138,0.006,0.006,0.006,0.005,38.990,0.414,0.006,0.003,145.434,-0.332,-1.014,100,299558.311,0.158,0.142,19.904,0.005,1.228,0.814,0.883
51,3.839E-5,132.029,41.288,169.270,0.113,0.152,0.035,0.109,0.148,0.008,0.008,0.007,0.007,148.109,0.396,0.008,0.005,136.457,-0.932,0.598,100,466722.806,0.110,0.149,138.483,0.008,1.150,0.870,0.800
52,7.863E-5,96.451,0.000,169.270,0.070,0.155,0.079,0.062,0.148,0.013,0.015,0.014,0.007,132.292,0.159,0.017,0.008,106.286,-0.377,-1.217,100,698399.877,0.063,0.149,132.553,0.010,2.017,0.496,0.620
53,8.441E-5,103.594,0.000,169.196,0.053,0.158,0.070,0.047,0.150,0.011,0.017,0.014,0.008,104.398,0.219,0.017,0.009,112.190,-0.593,-0.708,100,805240.011,0.051,0.150,105.285,0.009,1.848,0.541,0.700
54,5.547E-5,145.696,107.336,169.165,0.422,0.158,0.060,0.417,0.153,0.010,0.010,0.011,0.006,47.378,0.195,0.012,0.008,146.274,-0.236,-1.160,100,744214.085,0.417,0.162,41.231,0.007,1.740,0.575,0.832
55,7.401E-5,113.774,8.000,169.196,0.114,0.169,0.059,0.109,0.161,0.009,0.014,0.013,0.007,87.248,0.265,0.014,0.008,119.246,-0.434,-0.765,100,775480.800,0.112,0.175,83.797,0.009,1.866,0.536,0.763
56,3.574E-5,128.751,59.277,169.165,0.012,0.170,0.043,0.008,0.165,0.008,0.009,0.008,0.006,115.850,0.246,0.010,0.005,133.224,-0.403,-1.102,100,423718.481,0.011,0.165,114.981,0.007,1.406,0.711,0.714
57,2.026E-5,156.349,122.336,169.270,0.326,0.169,0.031,0.324,0.167,0.006,0.006,0.005,0.005,96.123,0.265,0.006,0.003,156.274,-0.449,-0.383,100,291747.704,0.324,0.168,139.086,0.006,1.072,0.933,0.785
58,3.661E-5,87.613,0.000,169.196,0.164,0.172,0.033,0.160,0.167,0.008,0.008,0.009,0.005,60.548,0.411,0.010,0.003,92.306,-0.116,-1.286,100,295343.571,0.162,0.175,53.842,0.006,1.679,0.595,0.811
59,5.595E-5,129.535,40.305,169.196,0.024,0.179,0.080,0.017,0.169,0.014,0.016,0.014,0.005,132.667,0.111,0.017,0.007,138.356,-0.870,-0.246,100,667366.289,0.017,0.173,144.224,0.008,2.716,0.368,0.473
60,2.352E-5,119.633,43.254,169.196,0.332,0.176,0.025,0.329,0.174,0.006,0.005,0.006,0.005,159.253,0.478,0.006,0.003,122.254,-0.304,-1.070,100,259124.387,0.329,0.176,166.866,0.005,1.193,0.839,0.899
61,6.124E-5,115.769,7.000,169.270,0.169,0.180,0.059,0.161,0.176,0.014,0.007,0.013,0.006,3.102,0.224,0.014,0.007,127.183,-0.717,-0.463,100,652936.373,0.161,0.180,5.921,0.007,2.196,0.455,0.764
62,2.829E-5,155.609,124.342,169.270,0.039,0.180,0.044,0.036,0.177,0.007,0.007,0.006,0.006,81.859,0.185,0.007,0.004,155.291,-0.605,-0.312,100,405360.309,0.038,0.177,98.130,0.006,1.097,0.912,0.799
