 ,Area,Mean,Min,Max,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,3.122E-5,86.927,0,155,0.448,0.016,0.040,0.444,0.012,0.008,0.008,0.007,0.005,160.586,0.240,0.008,0.003,92.000,-0.258,-1.139,100,143777.000,0.448,0.012,106.074,0.007,1.315,0.761,0.706
2,3.601E-4,50.517,0,155,0.482,0.033,0.175,0.469,0.021,0.025,0.024,0.023,0.020,37.223,0.148,0.027,0.018,19.000,0.533,-1.364,100,963763.001,0.469,0.035,25.641,0.023,1.145,0.873,0.788
3,3.458E-5,99.317,0,155,0.500,0.025,0.051,0.494,0.022,0.010,0.007,0.009,0.005,164.772,0.170,0.010,0.003,112.000,-0.754,-0.537,100,181948.000,0.494,0.025,163.951,0.006,1.988,0.503,0.674
4,3.622E-5,142.317,103,155,0.030,0.034,0.050,0.026,0.031,0.008,0.008,0.008,0.006,33.988,0.182,0.010,0.005,143.000,-0.955,0.745,100,273107.000,0.027,0.039,49.899,0.007,1.251,0.799,0.673
5,8.145E-5,89.037,0,155,0.512,0.035,0.074,0.503,0.031,0.018,0.009,0.016,0.006,18.511,0.187,0.019,0.007,97.000,-0.390,-1.079,100,384193.000,0.503,0.038,16.621,0.009,2.554,0.392,0.739
6,3.551E-5,98.197,0,155,0.500,0.036,0.046,0.496,0.032,0.007,0.009,0.008,0.005,83.393,0.211,0.010,0.003,111.000,-0.907,-0.416,100,184708.000,0.498,0.041,65.879,0.007,1.543,0.648,0.690
7,2.579E-5,104.145,0,155,0.066,0.035,0.028,0.062,0.032,0.008,0.005,0.007,0.005,19.815,0.410,0.008,0.003,110.000,-0.595,-0.658,100,142262.000,0.063,0.036,25.677,0.005,1.548,0.646,0.837
8,3.311E-4,61.994,0,155,0.052,0.050,0.190,0.038,0.035,0.026,0.030,0.030,0.014,119.990,0.116,0.035,0.021,57.000,0.220,-1.541,100,1087433.002,0.039,0.036,123.380,0.021,2.103,0.475,0.677
9,5.884E-5,114.995,16,155,0.524,0.044,0.080,0.516,0.039,0.016,0.007,0.014,0.005,11.202,0.115,0.016,0.007,123.000,-0.813,-0.199,100,358439.000,0.516,0.045,2.886,0.007,2.756,0.363,0.668
10,3.817E-5,145.451,109,155,0.006,0.046,0.080,0.001,0.042,0.009,0.009,0.008,0.006,42.533,0.075,0.011,0.006,149.000,-1.040,1.111,100,294101.000,0.001,0.050,46.494,0.008,1.342,0.745,0.606
11,2.107E-5,116.917,23,155,0.514,0.053,0.034,0.509,0.049,0.009,0.006,0.008,0.004,12.138,0.224,0.009,0.002,121.000,-0.587,-0.338,100,130479.000,0.509,0.054,21.477,0.006,2.127,0.470,0.646
12,2.433E-5,109.852,33,155,0.346,0.056,0.024,0.343,0.053,0.007,0.006,0.007,0.005,32.725,0.552,0.007,0.003,114.000,-0.490,-0.728,100,141599.000,0.343,0.059,51.170,0.005,1.489,0.672,0.872
13,3.120E-5,39.537,0,155,0.364,0.058,0.024,0.360,0.055,0.007,0.007,0.007,0.006,9.533,0.703,0.007,0.001,0.000,0.946,-0.786,100,65354.000,0.360,0.059,7.386,0.006,1.184,0.845,0.919
14,3.734E-5,116.474,49,155,0.043,0.064,0.047,0.039,0.059,0.007,0.009,0.009,0.005,59.735,0.209,0.010,0.004,122.000,-0.394,-0.942,100,230386.000,0.039,0.068,58.643,0.006,1.829,0.547,0.783
